ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.804,-5.831,5.467,-1.379,1.377,-0.61,-0.7,45.0,-12.1,161911,2016-08-02 15:33:23:708
1.804,-5.831,5.467,-1.379,1.377,-0.61,-0.7,45.0,-12.1,162010,2016-08-02 15:33:23:807
4.66,-6.592,0.163,1.404,0.579,0.053,-0.1,46.1,-11.3,162113,2016-08-02 15:33:23:910
4.66,-6.592,0.163,1.404,0.579,0.053,-0.1,46.1,-11.3,162210,2016-08-02 15:33:24:007
-0.576,-9.607,-1.247,0.071,0.104,-0.22,-4.0,44.4,-17.5,162309,2016-08-02 15:33:24:106
3.631,-8.933,-8.095,0.071,0.104,-0.22,-4.0,44.4,-17.5,162411,2016-08-02 15:33:24:208
3.631,-8.933,-8.095,0.071,0.104,-0.22,-9.8,40.7,-23.9,162510,2016-08-02 15:33:24:307
2.892,-6.004,3.851,0.239,-0.323,3.039,-9.8,40.7,-23.9,162610,2016-08-02 15:33:24:407
2.892,-6.004,3.851,0.239,-0.323,3.039,-12.3,40.4,-23.3,162713,2016-08-02 15:33:24:510
4.587,-5.285,-2.175,2.499,2.077,-0.358,-12.3,40.4,-23.3,162811,2016-08-02 15:33:24:608
4.587,-5.285,-2.175,2.499,2.077,-0.358,-8.8,43.2,-17.3,162909,2016-08-02 15:33:24:706
-0.758,-1.459,6.391,2.634,-1.759,-0.652,-8.8,43.2,-17.3,163013,2016-08-02 15:33:24:810
-0.758,-1.459,6.391,2.634,-1.759,-0.652,-1.6,46.5,-10.0,163109,2016-08-02 15:33:24:906
2.349,-5.594,-0.838,2.634,-1.759,-0.652,-1.6,46.5,-10.0,163211,2016-08-02 15:33:25:008
2.349,-5.594,-0.838,1.197,-1.034,-1.249,0.1,45.5,-12.2,163313,2016-08-02 15:33:25:110
-0.314,-9.063,2.475,1.197,-1.034,-1.249,0.1,45.5,-12.2,163410,2016-08-02 15:33:25:207
-0.47,-13.252,-1.369,-3.205,-1.442,1.144,-5.4,41.8,-18.0,163509,2016-08-02 15:33:25:306
-0.47,-13.252,-1.369,-3.205,-1.442,1.144,-5.4,41.8,-18.0,163613,2016-08-02 15:33:25:410
2.018,-8.021,0.731,-3.205,-1.442,1.144,-9.7,39.7,-22.0,163710,2016-08-02 15:33:25:507
2.018,-8.021,0.731,-1.085,0.167,0.88,-9.7,39.7,-22.0,163810,2016-08-02 15:33:25:607
2.649,-6.275,-0.949,-1.085,0.167,0.88,-7.0,41.4,-17.1,163914,2016-08-02 15:33:25:711
2.649,-6.275,-0.949,-0.598,-1.734,0.469,-7.0,41.4,-17.1,164011,2016-08-02 15:33:25:808
1.765,-8.341,6.331,-0.598,-1.734,0.469,-1.3,44.2,-12.7,164111,2016-08-02 15:33:25:908
1.765,-8.341,6.331,-0.598,-1.734,0.469,-1.3,44.2,-12.7,164209,2016-08-02 15:33:26:006
1.683,-7.221,-0.928,1.674,-3.213,-0.604,-0.2,44.0,-13.7,164310,2016-08-02 15:33:26:107
1.327,-9.606,-0.526,1.674,-3.213,-0.604,-0.2,44.0,-13.7,164412,2016-08-02 15:33:26:209
1.327,-9.606,-0.526,-0.252,-1.111,-1.091,-7.4,40.4,-19.8,164513,2016-08-02 15:33:26:310
2.518,-10.781,-4.424,-0.252,-1.111,-1.091,-7.4,40.4,-19.8,164609,2016-08-02 15:33:26:406
2.518,-10.781,-4.424,-1.135,0.19,2.095,-15.4,36.3,-24.4,164711,2016-08-02 15:33:26:508
0.208,-10.275,1.03,-1.135,0.19,2.095,-15.4,36.3,-24.4,164814,2016-08-02 15:33:26:611
0.208,-10.275,1.03,-1.135,0.19,2.095,-15.7,37.7,-20.9,164911,2016-08-02 15:33:26:708
4.941,1.008,0.667,1.945,3.244,0.21,-15.7,37.7,-20.9,165010,2016-08-02 15:33:26:807
19.608,-19.609,-16.176,1.945,3.244,0.21,-9.1,42.1,-15.6,165110,2016-08-02 15:33:26:907
19.608,-19.609,-16.176,-0.375,-0.802,-0.502,-9.1,42.1,-15.6,165210,2016-08-02 15:33:27:007
4.627,-8.352,-6.05,-0.375,-0.802,-0.502,-3.7,45.4,-12.1,165311,2016-08-02 15:33:27:108
4.627,-8.352,-6.05,1.425,-0.29,-0.894,-3.7,45.4,-12.1,165411,2016-08-02 15:33:27:208
3.2,-9.742,-0.072,1.425,-0.29,-0.894,-5.0,43.2,-16.8,165510,2016-08-02 15:33:27:307
3.2,-9.742,-0.072,1.425,-0.29,-0.894,-5.0,43.2,-16.8,165610,2016-08-02 15:33:27:407
5.546,-12.166,-4.275,0.389,0.145,0.277,-8.6,39.7,-22.3,165709,2016-08-02 15:33:27:506
5.546,-12.166,-4.275,0.389,0.145,0.277,-8.6,39.7,-22.3,165810,2016-08-02 15:33:27:607
6.345,-14.144,-2.078,-1.397,-3.426,1.542,-10.8,38.3,-24.0,165909,2016-08-02 15:33:27:706
6.345,-14.144,-2.078,-1.397,-3.426,1.542,-10.8,38.3,-24.0,166010,2016-08-02 15:33:27:807
5.193,-1.426,0.159,-1.397,-3.426,1.542,-8.0,41.3,-17.2,166110,2016-08-02 15:33:27:907
3.114,1.287,-2.238,1.311,-0.015,-2.093,-8.0,41.3,-17.2,166211,2016-08-02 15:33:28:008
3.114,1.287,-2.238,1.311,-0.015,-2.093,-8.0,41.3,-17.2,166310,2016-08-02 15:33:28:107
3.805,-9.257,3.238,1.136,-0.96,-1.078,-3.1,45.4,-11.6,166411,2016-08-02 15:33:28:208
3.805,-9.257,3.238,1.136,-0.96,-1.078,-3.1,45.4,-11.6,166509,2016-08-02 15:33:28:306
4.578,-8.253,-0.967,1.136,-0.96,-1.078,-2.9,44.5,-13.7,166611,2016-08-02 15:33:28:408
4.578,-8.253,-0.967,0.451,0.06,-1.39,-2.9,44.5,-13.7,166710,2016-08-02 15:33:28:507
-0.253,-13.455,0.794,0.451,0.06,-1.39,-7.6,40.6,-20.6,166810,2016-08-02 15:33:28:607
-0.253,-13.455,0.794,-3.151,0.273,1.688,-7.6,40.6,-20.6,166911,2016-08-02 15:33:28:708
6.197,-12.964,2.657,-3.151,0.273,1.688,-12.8,36.6,-25.5,167011,2016-08-02 15:33:28:808
4.687,0.533,0.033,0.041,2.239,0.69,-12.8,36.6,-25.5,167112,2016-08-02 15:33:28:909
4.687,0.533,0.033,0.041,2.239,0.69,-12.2,38.8,-22.2,167210,2016-08-02 15:33:29:007
-1.823,-8.437,-8.836,0.041,2.239,0.69,-12.2,38.8,-22.2,167310,2016-08-02 15:33:29:107
-1.823,-8.437,-8.836,-0.532,-0.256,-0.569,-7.4,43.7,-16.1,167411,2016-08-02 15:33:29:208
-2.673,-16.525,2.254,-0.532,-0.256,-0.569,-7.4,43.7,-16.1,167511,2016-08-02 15:33:29:308
-2.673,-16.525,2.254,1.506,-2.7,-0.166,-4.9,46.3,-13.4,167609,2016-08-02 15:33:29:406
-0.468,-10.173,-0.402,1.506,-2.7,-0.166,-4.9,46.3,-13.4,167711,2016-08-02 15:33:29:508
-0.468,-10.173,-0.402,1.506,-2.7,-0.166,-7.3,43.3,-19.3,167809,2016-08-02 15:33:29:606
-4.569,-13.446,-4.723,-0.519,-0.561,-0.327,-7.3,43.3,-19.3,167911,2016-08-02 15:33:29:708
1.364,-12.889,-0.698,-0.519,-0.561,-0.327,-11.6,39.9,-24.1,168010,2016-08-02 15:33:29:807
1.364,-12.889,-0.698,-1.556,-3.427,1.867,-11.6,39.9,-24.1,168111,2016-08-02 15:33:29:908
4.288,1.056,0.001,-1.556,-3.427,1.867,-11.8,40.5,-22.8,168211,2016-08-02 15:33:30:008
4.288,1.056,0.001,2.074,0.684,-1.073,-11.8,40.5,-22.8,168311,2016-08-02 15:33:30:108
4.828,-1.79,-2.992,2.074,0.684,-1.073,-7.2,44.6,-14.5,168408,2016-08-02 15:33:30:205
4.828,-1.79,-2.992,2.074,0.684,-1.073,-7.2,44.6,-14.5,168510,2016-08-02 15:33:30:307
0.225,-16.75,2.506,1.262,-1.783,-1.615,-2.8,47.6,-9.9,168611,2016-08-02 15:33:30:408
0.225,-16.75,2.506,1.262,-1.783,-1.615,-2.8,47.6,-9.9,168711,2016-08-02 15:33:30:508
1.025,-9.482,1.23,0.79,-0.665,-0.527,-3.8,45.9,-13.6,168810,2016-08-02 15:33:30:607
-1.863,-11.717,-2.154,0.79,-0.665,-0.527,-3.8,45.9,-13.6,168910,2016-08-02 15:33:30:707
-1.863,-11.717,-2.154,0.79,-0.665,-0.527,-9.5,40.9,-21.1,169011,2016-08-02 15:33:30:808
7.177,-16.446,-0.237,-3.26,-0.223,1.631,-9.5,40.9,-21.1,169109,2016-08-02 15:33:30:906
7.177,-16.446,-0.237,-3.26,-0.223,1.631,-12.8,38.7,-23.5,169211,2016-08-02 15:33:31:008
6.218,1.053,1.614,-0.847,3.354,0.889,-12.8,38.7,-23.5,169309,2016-08-02 15:33:31:106
6.218,1.053,1.614,-0.847,3.354,0.889,-9.5,41.2,-18.1,169410,2016-08-02 15:33:31:207
-1.801,-5.997,-3.877,0.139,0.52,-0.721,-9.5,41.2,-18.1,169510,2016-08-02 15:33:31:307
-1.801,-5.997,-3.877,0.139,0.52,-0.721,-2.2,45.5,-11.4,169610,2016-08-02 15:33:31:407
2.199,-5.238,6.576,0.139,0.52,-0.721,-2.2,45.5,-11.4,169711,2016-08-02 15:33:31:508
2.872,-4.546,2.024,1.915,-1.769,0.28,0.8,46.2,-10.5,169811,2016-08-02 15:33:31:608
2.872,-4.546,2.024,1.915,-1.769,0.28,0.8,46.2,-10.5,169910,2016-08-02 15:33:31:707
-3.349,-12.851,1.242,-0.078,-1.3,-0.733,-2.6,43.2,-17.1,170010,2016-08-02 15:33:31:807
-3.349,-12.851,1.242,-0.078,-1.3,-0.733,-2.6,43.2,-17.1,170110,2016-08-02 15:33:31:907
7.622,-13.202,2.319,-0.078,-1.3,-0.733,-7.6,40.3,-23.3,170211,2016-08-02 15:33:32:008
7.622,-13.202,2.319,-1.071,0.322,1.415,-7.6,40.3,-23.3,170311,2016-08-02 15:33:32:108
4.253,-3.134,0.874,-1.071,0.322,1.415,-7.6,40.7,-22.1,170410,2016-08-02 15:33:32:207
4.253,-3.134,0.874,2.331,1.648,-0.735,-7.6,40.7,-22.1,170510,2016-08-02 15:33:32:307
-11.446,-19.609,-15.839,2.331,1.648,-0.735,-2.5,44.2,-15.3,170611,2016-08-02 15:33:32:408
0.772,-1.305,7.333,0.669,-0.634,0.358,-2.5,44.2,-15.3,170711,2016-08-02 15:33:32:508
0.772,-1.305,7.333,0.669,-0.634,0.358,1.2,45.7,-11.0,170809,2016-08-02 15:33:32:606
2.701,-6.846,5.37,0.669,-0.634,0.358,1.2,45.7,-11.0,170911,2016-08-02 15:33:32:708
2.701,-6.846,5.37,1.935,-1.065,-0.285,-2.4,43.3,-16.1,171010,2016-08-02 15:33:32:807
-3.273,-12.529,-3.243,1.935,-1.065,-0.285,-2.4,43.3,-16.1,171111,2016-08-02 15:33:32:908
-3.273,-12.529,-3.243,-2.242,-0.219,1.09,-2.4,43.3,-16.1,171209,2016-08-02 15:33:33:006
10.004,-15.47,1.379,-2.242,-0.219,1.09,-9.7,38.3,-22.4,171311,2016-08-02 15:33:33:108
10.004,-15.47,1.379,-2.242,-0.219,1.09,-9.7,38.3,-22.4,171411,2016-08-02 15:33:33:208
3.212,-3.257,0.461,-1.464,0.647,1.646,-12.1,36.8,-24.7,171509,2016-08-02 15:33:33:306
-0.264,-19.609,-14.805,-1.464,0.647,1.646,-12.1,36.8,-24.7,171611,2016-08-02 15:33:33:408
-0.264,-19.609,-14.805,-0.916,0.871,1.114,-7.1,40.6,-16.6,171709,2016-08-02 15:33:33:506
4.327,-19.485,6.545,-0.916,0.871,1.114,-7.1,40.6,-16.6,171811,2016-08-02 15:33:33:608
4.327,-19.485,6.545,1.416,0.035,-1.721,-1.2,45.2,-10.2,171911,2016-08-02 15:33:33:708
3.509,-6.332,-6.368,1.416,0.035,-1.721,-1.2,45.2,-10.2,172010,2016-08-02 15:33:33:807
3.509,-6.332,-6.368,1.416,0.035,-1.721,-1.5,45.2,-11.6,172110,2016-08-02 15:33:33:907
-0.298,-11.076,1.295,0.667,0.952,-1.035,-1.5,45.2,-11.6,172211,2016-08-02 15:33:34:008
-0.298,-11.076,1.295,0.667,0.952,-1.035,-7.6,40.7,-19.3,172311,2016-08-02 15:33:34:108
6.576,-17.154,4.152,-1.747,-0.563,1.669,-7.6,40.7,-19.3,172410,2016-08-02 15:33:34:207
0.894,-3.904,2.636,-1.747,-0.563,1.669,-13.9,37.1,-25.1,172510,2016-08-02 15:33:34:307
0.894,-3.904,2.636,-1.747,-0.563,1.669,-13.9,37.1,-25.1,172611,2016-08-02 15:33:34:408
5.411,-17.311,-17.286,1.093,3.366,-0.114,-12.3,39.6,-20.3,172709,2016-08-02 15:33:34:506
5.411,-17.311,-17.286,1.093,3.366,-0.114,-12.3,39.6,-20.3,172810,2016-08-02 15:33:34:607
-0.072,-3.698,7.706,-1.102,-1.173,-0.588,-6.4,44.7,-13.6,172912,2016-08-02 15:33:34:709
-0.072,-3.698,7.706,-1.102,-1.173,-0.588,-6.4,44.7,-13.6,173011,2016-08-02 15:33:34:808
3.164,-5.874,-1.853,1.22,-0.716,-0.57,-3.4,46.1,-11.2,173110,2016-08-02 15:33:34:907
3.164,-5.874,-1.853,1.22,-0.716,-0.57,-3.4,46.1,-11.2,173211,2016-08-02 15:33:35:008
-0.666,-10.748,-1.753,1.22,-0.716,-0.57,-7.6,42.0,-18.1,173311,2016-08-02 15:33:35:108
7.076,-16.15,5.328,-1.095,-0.166,0.63,-7.6,42.0,-18.1,173411,2016-08-02 15:33:35:208
7.076,-16.15,5.328,-1.095,-0.166,0.63,-13.4,37.3,-24.3,173510,2016-08-02 15:33:35:307
1.836,-5.47,3.512,-1.48,-1.174,1.364,-13.4,37.3,-24.3,173610,2016-08-02 15:33:35:407
1.836,-5.47,3.512,-1.48,-1.174,1.364,-13.7,37.4,-22.9,173709,2016-08-02 15:33:35:506
9.398,-18.736,-17.016,-1.48,-1.174,1.364,-13.7,37.4,-22.9,173810,2016-08-02 15:33:35:607
9.398,-18.736,-17.016,-1.759,1.79,1.733,-7.3,41.6,-16.9,173910,2016-08-02 15:33:35:707
-0.998,-1.557,10.828,-1.759,1.79,1.733,-7.3,41.6,-16.9,174009,2016-08-02 15:33:35:806
-0.998,-1.557,10.828,3.221,-0.097,0.263,-1.7,44.9,-11.6,174110,2016-08-02 15:33:35:907
6.9,-5.066,1.779,3.221,-0.097,0.263,-1.7,44.9,-11.6,174211,2016-08-02 15:33:36:008
1.525,-11.724,-3.276,1.598,-1.122,-0.844,-1.7,42.8,-16.8,174309,2016-08-02 15:33:36:106
1.525,-11.724,-3.276,1.598,-1.122,-0.844,-1.7,42.8,-16.8,174409,2016-08-02 15:33:36:206
10.362,-15.703,2.582,1.598,-1.122,-0.844,-7.0,38.3,-23.2,174510,2016-08-02 15:33:36:307
10.362,-15.703,2.582,-1.928,-0.413,1.448,-7.0,38.3,-23.2,174609,2016-08-02 15:33:36:406
3.151,-6.084,3.689,-1.928,-0.413,1.448,-9.8,37.3,-24.9,174711,2016-08-02 15:33:36:508
3.151,-6.084,3.689,1.447,3.94,0.214,-9.8,37.3,-24.9,174810,2016-08-02 15:33:36:607
1.929,-10.611,-8.44,1.447,3.94,0.214,-5.8,40.1,-18.2,174909,2016-08-02 15:33:36:706
1.929,-10.611,-8.44,1.447,3.94,0.214,-5.8,40.1,-18.2,175009,2016-08-02 15:33:36:806
2.101,-9.699,5.155,-0.855,-0.77,-0.83,0.7,43.9,-12.2,175111,2016-08-02 15:33:36:908
2.093,-6.899,-2.005,-0.855,-0.77,-0.83,0.7,43.9,-12.2,175209,2016-08-02 15:33:37:006
2.093,-6.899,-2.005,1.334,-2.201,-0.442,-0.1,42.7,-14.8,175310,2016-08-02 15:33:37:107
-1.488,-11.621,-1.44,1.334,-2.201,-0.442,-0.1,42.7,-14.8,175411,2016-08-02 15:33:37:208
-1.488,-11.621,-1.44,-2.157,-0.065,0.827,-7.7,38.8,-21.8,175509,2016-08-02 15:33:37:306
8.605,-17.763,8.85,-2.157,-0.065,0.827,-7.7,38.8,-21.8,175611,2016-08-02 15:33:37:408
8.605,-17.763,8.85,-2.157,-0.065,0.827,-13.7,36.6,-25.0,175711,2016-08-02 15:33:37:508
3.179,-3.736,2.74,-2.209,1.182,1.095,-13.7,36.6,-25.0,175809,2016-08-02 15:33:37:606
3.179,-3.736,2.74,-2.209,1.182,1.095,-11.3,40.1,-19.6,175911,2016-08-02 15:33:37:708
2.479,-19.609,-17.776,-0.848,0.235,1.138,-11.3,40.1,-19.6,176010,2016-08-02 15:33:37:807
0.837,-1.266,9.818,-0.848,0.235,1.138,-4.9,46.4,-11.9,176109,2016-08-02 15:33:37:906
0.837,-1.266,9.818,-0.848,0.235,1.138,-4.9,46.4,-11.9,176210,2016-08-02 15:33:38:007
5.217,-4.997,-1.665,2.414,-0.081,-1.057,-2.7,47.3,-10.6,176312,2016-08-02 15:33:38:109
5.217,-4.997,-1.665,2.414,-0.081,-1.057,-2.7,47.3,-10.6,176409,2016-08-02 15:33:38:206
-2.247,-10.078,0.11,0.693,-0.704,-0.927,-2.7,47.3,-10.6,176510,2016-08-02 15:33:38:307
-2.247,-10.078,0.11,0.693,-0.704,-0.927,-7.4,44.0,-17.3,176611,2016-08-02 15:33:38:408
8.92,-15.186,-0.743,-2.23,-0.459,1.105,-7.4,44.0,-17.3,176709,2016-08-02 15:33:38:506
8.92,-15.186,-0.743,-2.23,-0.459,1.105,-12.9,40.0,-23.5,176811,2016-08-02 15:33:38:608
1.493,-6.123,2.956,-2.23,-0.459,1.105,-12.9,40.0,-23.5,176911,2016-08-02 15:33:38:708
3.854,-12.999,-9.77,1.657,3.769,0.441,-12.7,40.5,-21.1,177009,2016-08-02 15:33:38:806
3.854,-12.999,-9.77,1.657,3.769,0.441,-12.7,40.5,-21.1,177111,2016-08-02 15:33:38:908
0.534,-9.289,7.578,-1.695,-0.483,-1.416,-6.5,44.3,-14.0,177211,2016-08-02 15:33:39:008
0.534,-9.289,7.578,-1.695,-0.483,-1.416,-6.5,44.3,-14.0,177309,2016-08-02 15:33:39:106
0.676,-7.774,-0.877,-1.695,-0.483,-1.416,-1.9,46.1,-10.3,177409,2016-08-02 15:33:39:206
0.676,-7.774,-0.877,1.418,-0.803,-0.594,-1.9,46.1,-10.3,177510,2016-08-02 15:33:39:307
1.633,-10.898,-1.906,1.418,-0.803,-0.594,-3.4,43.9,-15.2,177609,2016-08-02 15:33:39:406
1.633,-10.898,-1.906,-0.992,0.026,0.866,-3.4,43.9,-15.2,177709,2016-08-02 15:33:39:506
8.306,-18.098,6.255,-0.992,0.026,0.866,-10.2,39.4,-21.5,177812,2016-08-02 15:33:39:609
2.495,-4.26,2.326,-1.349,-1.617,1.516,-10.2,39.4,-21.5,177910,2016-08-02 15:33:39:707
2.495,-4.26,2.326,-1.349,-1.617,1.516,-12.2,39.0,-22.1,178009,2016-08-02 15:33:39:806
5.383,-17.994,-15.679,-1.349,-1.617,1.516,-12.2,39.0,-22.1,178109,2016-08-02 15:33:39:906
5.383,-17.994,-15.679,-1.92,1.112,2.012,-7.4,42.4,-16.7,178210,2016-08-02 15:33:40:007
0.035,-3.579,6.193,-1.92,1.112,2.012,-7.4,42.4,-16.7,178309,2016-08-02 15:33:40:106
0.035,-3.579,6.193,1.452,0.376,-2.213,-0.5,45.5,-11.1,178409,2016-08-02 15:33:40:206
1.172,-6.173,2.192,1.452,0.376,-2.213,-0.5,45.5,-11.1,178509,2016-08-02 15:33:40:306
1.172,-6.173,2.192,1.452,0.376,-2.213,-0.7,44.2,-14.3,178610,2016-08-02 15:33:40:407
-3.542,-11.942,0.295,0.691,-0.976,-1.137,-0.7,44.2,-14.3,178711,2016-08-02 15:33:40:508
9.407,-16.921,5.17,0.691,-0.976,-1.137,-8.5,39.8,-21.4,178810,2016-08-02 15:33:40:607
9.407,-16.921,5.17,-1.586,-0.162,2.043,-8.5,39.8,-21.4,178910,2016-08-02 15:33:40:707
2.209,-5.28,3.259,-1.586,-0.162,2.043,-13.1,37.7,-24.7,179011,2016-08-02 15:33:40:808
2.209,-5.28,3.259,1.615,3.425,-0.099,-13.1,37.7,-24.7,179109,2016-08-02 15:33:40:906
6.331,-19.603,-19.485,1.615,3.425,-0.099,-9.9,40.3,-20.0,179209,2016-08-02 15:33:41:006
6.331,-19.603,-19.485,1.615,3.425,-0.099,-9.9,40.3,-20.0,179308,2016-08-02 15:33:41:105
-0.46,-2.227,10.156,0.249,-1.781,0.216,-3.8,44.8,-14.1,179410,2016-08-02 15:33:41:207
-0.46,-2.227,10.156,0.249,-1.781,0.216,-3.8,44.8,-14.1,179509,2016-08-02 15:33:41:306
3.387,-5.697,2.498,1.441,-0.453,-0.976,-3.2,44.6,-13.9,179609,2016-08-02 15:33:41:406
3.387,-5.697,2.498,1.441,-0.453,-0.976,-3.2,44.6,-13.9,179710,2016-08-02 15:33:41:507
-2.35,-13.054,-0.518,1.441,-0.453,-0.976,-9.8,39.4,-20.6,179811,2016-08-02 15:33:41:608
11.48,-12.795,-0.302,-2.221,0.371,2.261,-9.8,39.4,-20.6,179909,2016-08-02 15:33:41:706
11.48,-12.795,-0.302,-2.221,0.371,2.261,-14.8,36.4,-25.2,180010,2016-08-02 15:33:41:807
3.779,-0.34,2.555,-1.852,-0.152,1.612,-14.8,36.4,-25.2,180109,2016-08-02 15:33:41:906
3.779,-0.34,2.555,-1.852,-0.152,1.612,-12.0,39.6,-20.6,180209,2016-08-02 15:33:42:006
-3.308,-19.609,-12.541,-1.473,-0.045,1.548,-12.0,39.6,-20.6,180310,2016-08-02 15:33:42:107
-3.308,-19.609,-12.541,-1.473,-0.045,1.548,-4.4,45.1,-14.2,180410,2016-08-02 15:33:42:207
-0.673,-1.831,11.408,-1.473,-0.045,1.548,-4.4,45.1,-14.2,180511,2016-08-02 15:33:42:308
-0.673,-1.831,11.408,2.119,-0.45,-0.79,-0.4,46.8,-11.6,180610,2016-08-02 15:33:42:407
3.06,-5.665,-0.824,2.119,-0.45,-0.79,-0.4,46.8,-11.6,180709,2016-08-02 15:33:42:506
-2.687,-10.66,-0.166,0.658,-1.141,-0.885,-3.7,43.2,-18.8,180809,2016-08-02 15:33:42:606
-2.687,-10.66,-0.166,0.658,-1.141,-0.885,-3.7,43.2,-18.8,180911,2016-08-02 15:33:42:708
8.964,-15.628,3.826,0.658,-1.141,-0.885,-9.7,38.3,-25.4,181012,2016-08-02 15:33:42:809
8.964,-15.628,3.826,-2.015,-0.433,1.419,-9.7,38.3,-25.4,181110,2016-08-02 15:33:42:907
1.385,-5.35,3.001,-2.015,-0.433,1.419,-11.1,38.2,-25.3,181212,2016-08-02 15:33:43:009
1.385,-5.35,3.001,1.07,3.384,-0.011,-11.1,38.2,-25.3,181311,2016-08-02 15:33:43:108
4.189,-14.485,-10.022,1.07,3.384,-0.011,-11.1,38.2,-25.3,181411,2016-08-02 15:33:43:208
0.498,-7.037,3.73,-1.052,-1.262,-0.227,-6.1,42.2,-17.9,181512,2016-08-02 15:33:43:309
0.498,-7.037,3.73,-1.052,-1.262,-0.227,-6.1,42.2,-17.9,181610,2016-08-02 15:33:43:407
4.293,-5.519,0.863,-1.052,-1.262,-0.227,-1.0,45.5,-13.2,181710,2016-08-02 15:33:43:507
4.293,-5.519,0.863,1.538,-0.587,-0.423,-1.0,45.5,-13.2,181812,2016-08-02 15:33:43:609
-3.149,-13.446,-0.274,1.538,-0.587,-0.423,-4.1,41.9,-18.4,181910,2016-08-02 15:33:43:707
-3.149,-13.446,-0.274,-2.006,-0.173,0.647,-4.1,41.9,-18.4,182011,2016-08-02 15:33:43:808
8.472,-17.587,7.206,-2.006,-0.173,0.647,-11.7,37.0,-24.4,182113,2016-08-02 15:33:43:910
8.472,-17.587,7.206,-2.006,-0.173,0.647,-11.7,37.0,-24.4,182211,2016-08-02 15:33:44:008
1.368,-3.739,2.948,-1.481,0.181,1.099,-15.0,36.1,-25.7,182309,2016-08-02 15:33:44:106
-16.498,-19.609,-14.867,-1.481,0.181,1.099,-15.0,36.1,-25.7,182413,2016-08-02 15:33:44:210
-16.498,-19.609,-14.867,-0.666,0.177,1.299,-10.4,40.4,-19.2,182509,2016-08-02 15:33:44:306
1.85,0.21,6.394,-0.666,0.177,1.299,-10.4,40.4,-19.2,182611,2016-08-02 15:33:44:408
1.85,0.21,6.394,-0.666,0.177,1.299,-3.5,45.0,-13.5,182712,2016-08-02 15:33:44:509
3.09,-5.923,3.934,1.92,-3.222,-0.162,-3.5,45.0,-13.5,182810,2016-08-02 15:33:44:607
3.09,-5.923,3.934,1.92,-3.222,-0.162,-5.0,43.1,-17.5,182911,2016-08-02 15:33:44:708
-1.775,-12.571,-1.471,0.33,-1.311,-0.619,-5.0,43.1,-17.5,183013,2016-08-02 15:33:44:810
-1.775,-12.571,-1.471,0.33,-1.311,-0.619,-11.8,38.3,-24.5,183111,2016-08-02 15:33:44:908
9.279,-15.194,0.42,0.206,0.807,2.427,-11.8,38.3,-24.5,183209,2016-08-02 15:33:45:006
3.877,-2.269,2.488,0.206,0.807,2.427,-15.2,36.4,-27.1,183314,2016-08-02 15:33:45:111
3.877,-2.269,2.488,0.206,0.807,2.427,-15.2,36.4,-27.1,183411,2016-08-02 15:33:45:208
-3.968,-16.535,-9.232,2.163,1.684,-0.678,-11.2,40.4,-20.3,183511,2016-08-02 15:33:45:308
-3.968,-16.535,-9.232,2.163,1.684,-0.678,-11.2,40.4,-20.3,183613,2016-08-02 15:33:45:410
4.941,-2.817,4.875,1.171,-2.382,-0.456,-4.8,45.9,-13.7,183710,2016-08-02 15:33:45:507
4.941,-2.817,4.875,1.171,-2.382,-0.456,-4.8,45.9,-13.7,183809,2016-08-02 15:33:45:606
4.384,-6.153,2.025,1.445,-0.283,-0.807,-4.8,44.8,-15.3,183914,2016-08-02 15:33:45:711
4.384,-6.153,2.025,1.445,-0.283,-0.807,-4.8,44.8,-15.3,184012,2016-08-02 15:33:45:809
-1.292,-11.985,-0.895,1.445,-0.283,-0.807,-10.5,40.0,-22.1,184109,2016-08-02 15:33:45:906
10.054,-13.077,-0.584,-2.809,0.219,2.207,-10.5,40.0,-22.1,184214,2016-08-02 15:33:46:011
10.054,-13.077,-0.584,-2.809,0.219,2.207,-15.1,37.0,-25.4,184311,2016-08-02 15:33:46:108
4.293,-0.608,1.365,-1.094,2.34,1.297,-15.1,37.0,-25.4,184410,2016-08-02 15:33:46:207
4.293,-0.608,1.365,-1.094,2.34,1.297,-12.2,39.7,-20.6,184510,2016-08-02 15:33:46:307
-7.006,-19.042,-8.564,-1.094,2.34,1.297,-12.2,39.7,-20.6,184610,2016-08-02 15:33:46:407
-7.006,-19.042,-8.564,-0.579,-1.16,0.786,-5.5,45.2,-14.6,184709,2016-08-02 15:33:46:506
2.41,-6.421,9.357,-0.579,-1.16,0.786,-5.5,45.2,-14.6,184809,2016-08-02 15:33:46:606
2.41,-6.421,9.357,2.378,-2.016,-0.043,-4.0,45.8,-14.2,184911,2016-08-02 15:33:46:708
3.005,-6.264,4.162,2.378,-2.016,-0.043,-4.0,45.8,-14.2,185011,2016-08-02 15:33:46:808
-0.991,-12.1,0.049,-0.179,-0.878,0.03,-9.3,40.6,-21.4,185110,2016-08-02 15:33:46:907
