=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     vehicle_classification
Instances:    20030
Attributes:   205
              [list of attributes omitted]
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 28.03 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
14614,17:metrobus_standing,17:metrobus_standing,,0.83
14615,17:metrobus_standing,17:metrobus_standing,,0.86
14616,17:metrobus_standing,17:metrobus_standing,,0.88
14617,17:metrobus_standing,17:metrobus_standing,,0.85
14618,17:metrobus_standing,17:metrobus_standing,,0.88
14619,17:metrobus_standing,17:metrobus_standing,,0.86
14620,17:metrobus_standing,17:metrobus_standing,,0.83
14621,17:metrobus_standing,17:metrobus_standing,,0.82
14622,17:metrobus_standing,17:metrobus_standing,,0.87
14623,17:metrobus_standing,17:metrobus_standing,,0.98
14624,17:metrobus_standing,17:metrobus_standing,,1
14625,17:metrobus_standing,17:metrobus_standing,,0.98
14626,17:metrobus_standing,17:metrobus_standing,,0.98
14627,17:metrobus_standing,17:metrobus_standing,,0.92
14628,17:metrobus_standing,17:metrobus_standing,,1
14629,17:metrobus_standing,17:metrobus_standing,,0.99
14630,17:metrobus_standing,17:metrobus_standing,,0.9
14631,17:metrobus_standing,17:metrobus_standing,,0.95
14632,17:metrobus_standing,17:metrobus_standing,,0.97
14633,17:metrobus_standing,17:metrobus_standing,,0.99
14634,17:metrobus_standing,17:metrobus_standing,,0.98
14635,17:metrobus_standing,17:metrobus_standing,,0.97
14636,17:metrobus_standing,17:metrobus_standing,,0.97
14637,17:metrobus_standing,17:metrobus_standing,,0.99
14638,17:metrobus_standing,17:metrobus_standing,,1
14639,17:metrobus_standing,17:metrobus_standing,,1
14640,17:metrobus_standing,17:metrobus_standing,,1
14641,17:metrobus_standing,17:metrobus_standing,,0.98
14642,17:metrobus_standing,17:metrobus_standing,,0.89
14643,17:metrobus_standing,17:metrobus_standing,,0.96
14644,17:metrobus_standing,17:metrobus_standing,,0.99
14645,17:metrobus_standing,17:metrobus_standing,,0.96
14646,17:metrobus_standing,17:metrobus_standing,,0.95
14647,17:metrobus_standing,17:metrobus_standing,,0.78
14648,17:metrobus_standing,17:metrobus_standing,,0.68
14649,17:metrobus_standing,17:metrobus_standing,,0.86
14650,17:metrobus_standing,17:metrobus_standing,,0.7
14651,17:metrobus_standing,17:metrobus_standing,,0.98
14652,17:metrobus_standing,17:metrobus_standing,,0.94
14653,17:metrobus_standing,17:metrobus_standing,,0.9
14654,17:metrobus_standing,17:metrobus_standing,,0.91
14655,17:metrobus_standing,17:metrobus_standing,,0.98
14656,17:metrobus_standing,17:metrobus_standing,,0.94
14657,17:metrobus_standing,17:metrobus_standing,,0.83
14658,17:metrobus_standing,17:metrobus_standing,,0.85
14659,17:metrobus_standing,17:metrobus_standing,,0.85
14660,17:metrobus_standing,17:metrobus_standing,,0.88
14661,17:metrobus_standing,17:metrobus_standing,,0.96
14662,17:metrobus_standing,17:metrobus_standing,,0.97
14663,17:metrobus_standing,17:metrobus_standing,,0.86
14664,17:metrobus_standing,17:metrobus_standing,,0.98
14665,17:metrobus_standing,17:metrobus_standing,,0.99
14666,17:metrobus_standing,17:metrobus_standing,,0.98
14667,17:metrobus_standing,17:metrobus_standing,,0.96
14668,17:metrobus_standing,17:metrobus_standing,,0.96
14669,17:metrobus_standing,17:metrobus_standing,,0.75
14670,17:metrobus_standing,17:metrobus_standing,,0.66
14671,17:metrobus_standing,17:metrobus_standing,,0.65
14672,17:metrobus_standing,17:metrobus_standing,,0.34
14673,17:metrobus_standing,13:tram_standing,+,0.53
14674,17:metrobus_standing,13:tram_standing,+,0.49
14675,17:metrobus_standing,13:tram_standing,+,0.4
14676,17:metrobus_standing,17:metrobus_standing,,0.59
14677,17:metrobus_standing,17:metrobus_standing,,0.55
14678,17:metrobus_standing,17:metrobus_standing,,0.67
14679,17:metrobus_standing,17:metrobus_standing,,0.55
14680,17:metrobus_standing,17:metrobus_standing,,0.52
14681,17:metrobus_standing,17:metrobus_standing,,0.45
14682,17:metrobus_standing,17:metrobus_standing,,0.51
14683,17:metrobus_standing,17:metrobus_standing,,0.51
14684,17:metrobus_standing,17:metrobus_standing,,0.48
14685,17:metrobus_standing,17:metrobus_standing,,0.39
14686,17:metrobus_standing,17:metrobus_standing,,0.44
14687,17:metrobus_standing,17:metrobus_standing,,0.74
14688,17:metrobus_standing,17:metrobus_standing,,0.47
14689,17:metrobus_standing,17:metrobus_standing,,0.63
14690,17:metrobus_standing,17:metrobus_standing,,0.62
14691,17:metrobus_standing,17:metrobus_standing,,0.67
14692,17:metrobus_standing,17:metrobus_standing,,0.69
14693,17:metrobus_standing,17:metrobus_standing,,0.82
14694,17:metrobus_standing,17:metrobus_standing,,0.95
14695,17:metrobus_standing,17:metrobus_standing,,0.97
14696,17:metrobus_standing,17:metrobus_standing,,0.94
14697,17:metrobus_standing,17:metrobus_standing,,0.94
14698,17:metrobus_standing,17:metrobus_standing,,0.98
14699,17:metrobus_standing,17:metrobus_standing,,0.92
14700,17:metrobus_standing,17:metrobus_standing,,0.95
14701,17:metrobus_standing,17:metrobus_standing,,0.98
14702,17:metrobus_standing,17:metrobus_standing,,0.82
14703,17:metrobus_standing,17:metrobus_standing,,0.83
14704,17:metrobus_standing,17:metrobus_standing,,0.62
14705,17:metrobus_standing,17:metrobus_standing,,0.82
14706,17:metrobus_standing,17:metrobus_standing,,0.84
14707,17:metrobus_standing,17:metrobus_standing,,0.82
14708,17:metrobus_standing,17:metrobus_standing,,0.9
14709,17:metrobus_standing,17:metrobus_standing,,0.8
14710,17:metrobus_standing,17:metrobus_standing,,0.77
14711,17:metrobus_standing,17:metrobus_standing,,0.8
14712,17:metrobus_standing,17:metrobus_standing,,0.57
14713,17:metrobus_standing,13:tram_standing,+,0.42
14714,17:metrobus_standing,13:tram_standing,+,0.36
14715,17:metrobus_standing,14:metroH_standing,+,0.43
14716,17:metrobus_standing,13:tram_standing,+,0.34
14717,17:metrobus_standing,13:tram_standing,+,0.4
14718,17:metrobus_standing,17:metrobus_standing,,0.65
14719,17:metrobus_standing,17:metrobus_standing,,0.53
14720,17:metrobus_standing,17:metrobus_standing,,0.33
14721,17:metrobus_standing,17:metrobus_standing,,0.93
14722,17:metrobus_standing,17:metrobus_standing,,0.93
14723,17:metrobus_standing,17:metrobus_standing,,0.38
14724,17:metrobus_standing,17:metrobus_standing,,0.4
14725,17:metrobus_standing,17:metrobus_standing,,0.41
14726,17:metrobus_standing,17:metrobus_standing,,0.48
14727,17:metrobus_standing,17:metrobus_standing,,0.45
14728,17:metrobus_standing,17:metrobus_standing,,0.46
14729,17:metrobus_standing,17:metrobus_standing,,0.36
14730,17:metrobus_standing,1:walking_walking,+,0.15
14731,17:metrobus_standing,10:metrobus_sitting,+,0.35
14732,2:minibus_sitting,2:minibus_sitting,,0.92
14733,2:minibus_sitting,2:minibus_sitting,,0.51
14734,2:minibus_sitting,2:minibus_sitting,,0.48
14735,2:minibus_sitting,2:minibus_sitting,,0.58
14736,2:minibus_sitting,2:minibus_sitting,,0.83
14737,2:minibus_sitting,2:minibus_sitting,,0.98
14738,2:minibus_sitting,2:minibus_sitting,,0.99
14739,2:minibus_sitting,2:minibus_sitting,,0.96
14740,2:minibus_sitting,2:minibus_sitting,,0.95
14741,2:minibus_sitting,2:minibus_sitting,,0.95
14742,2:minibus_sitting,2:minibus_sitting,,0.91
14743,2:minibus_sitting,2:minibus_sitting,,0.69
14744,2:minibus_sitting,2:minibus_sitting,,0.32
14745,2:minibus_sitting,2:minibus_sitting,,0.37
14746,2:minibus_sitting,2:minibus_sitting,,0.93
14747,2:minibus_sitting,2:minibus_sitting,,0.63
14748,2:minibus_sitting,2:minibus_sitting,,0.41
14749,2:minibus_sitting,10:metrobus_sitting,+,0.34
14750,2:minibus_sitting,10:metrobus_sitting,+,0.41
14751,2:minibus_sitting,5:bus_sitting,+,0.3
14752,2:minibus_sitting,5:bus_sitting,+,0.58
14753,2:minibus_sitting,5:bus_sitting,+,0.54
14754,2:minibus_sitting,5:bus_sitting,+,0.46
14755,2:minibus_sitting,10:metrobus_sitting,+,0.43
14756,2:minibus_sitting,10:metrobus_sitting,+,0.35
14757,2:minibus_sitting,2:minibus_sitting,,0.54
14758,2:minibus_sitting,2:minibus_sitting,,0.83
14759,2:minibus_sitting,2:minibus_sitting,,0.85
14760,2:minibus_sitting,2:minibus_sitting,,0.35
14761,2:minibus_sitting,10:metrobus_sitting,+,0.36
14762,2:minibus_sitting,2:minibus_sitting,,0.56
14763,2:minibus_sitting,2:minibus_sitting,,0.7
14764,2:minibus_sitting,2:minibus_sitting,,0.86
14765,2:minibus_sitting,2:minibus_sitting,,0.87
14766,2:minibus_sitting,2:minibus_sitting,,0.95
14767,2:minibus_sitting,2:minibus_sitting,,0.85
14768,2:minibus_sitting,2:minibus_sitting,,0.88
14769,2:minibus_sitting,2:minibus_sitting,,0.9
14770,2:minibus_sitting,2:minibus_sitting,,0.87
14771,2:minibus_sitting,2:minibus_sitting,,0.85
14772,2:minibus_sitting,2:minibus_sitting,,0.84
14773,2:minibus_sitting,2:minibus_sitting,,0.86
14774,2:minibus_sitting,2:minibus_sitting,,0.86
14775,2:minibus_sitting,2:minibus_sitting,,0.81
14776,2:minibus_sitting,2:minibus_sitting,,0.79
14777,2:minibus_sitting,2:minibus_sitting,,0.89
14778,2:minibus_sitting,2:minibus_sitting,,0.89
14779,2:minibus_sitting,2:minibus_sitting,,0.95
14780,2:minibus_sitting,2:minibus_sitting,,0.93
14781,2:minibus_sitting,2:minibus_sitting,,0.9
14782,2:minibus_sitting,2:minibus_sitting,,0.97
14783,2:minibus_sitting,2:minibus_sitting,,0.97
14784,2:minibus_sitting,2:minibus_sitting,,0.9
14785,2:minibus_sitting,2:minibus_sitting,,0.91
14786,2:minibus_sitting,2:minibus_sitting,,0.88
14787,2:minibus_sitting,2:minibus_sitting,,0.92
14788,2:minibus_sitting,2:minibus_sitting,,0.64
14789,2:minibus_sitting,2:minibus_sitting,,0.66
14790,2:minibus_sitting,2:minibus_sitting,,0.46
14791,2:minibus_sitting,2:minibus_sitting,,0.79
14792,2:minibus_sitting,2:minibus_sitting,,0.72
14793,2:minibus_sitting,2:minibus_sitting,,0.81
14794,2:minibus_sitting,2:minibus_sitting,,0.78
14795,2:minibus_sitting,2:minibus_sitting,,0.83
14796,2:minibus_sitting,2:minibus_sitting,,0.94
14797,2:minibus_sitting,2:minibus_sitting,,0.97
14798,2:minibus_sitting,2:minibus_sitting,,0.91
14799,2:minibus_sitting,2:minibus_sitting,,0.84
14800,2:minibus_sitting,2:minibus_sitting,,0.91
14801,2:minibus_sitting,2:minibus_sitting,,0.95
14802,2:minibus_sitting,2:minibus_sitting,,1
14803,2:minibus_sitting,2:minibus_sitting,,0.98
14804,2:minibus_sitting,2:minibus_sitting,,0.92
14805,2:minibus_sitting,2:minibus_sitting,,0.97
14806,2:minibus_sitting,2:minibus_sitting,,0.92
14807,2:minibus_sitting,2:minibus_sitting,,0.86
14808,2:minibus_sitting,2:minibus_sitting,,0.79
14809,2:minibus_sitting,2:minibus_sitting,,0.81
14810,2:minibus_sitting,2:minibus_sitting,,0.82
14811,2:minibus_sitting,2:minibus_sitting,,0.81
14812,2:minibus_sitting,2:minibus_sitting,,0.81
14813,2:minibus_sitting,2:minibus_sitting,,0.83
14814,2:minibus_sitting,2:minibus_sitting,,0.79
14815,2:minibus_sitting,2:minibus_sitting,,0.81
14816,2:minibus_sitting,2:minibus_sitting,,0.81
14817,2:minibus_sitting,2:minibus_sitting,,0.81
14818,2:minibus_sitting,2:minibus_sitting,,0.78
14819,2:minibus_sitting,2:minibus_sitting,,0.81
14820,2:minibus_sitting,2:minibus_sitting,,0.79
14821,2:minibus_sitting,2:minibus_sitting,,0.8
14822,2:minibus_sitting,2:minibus_sitting,,0.81
14823,2:minibus_sitting,2:minibus_sitting,,0.83
14824,2:minibus_sitting,2:minibus_sitting,,0.82
14825,2:minibus_sitting,2:minibus_sitting,,0.83
14826,2:minibus_sitting,2:minibus_sitting,,0.85
14827,2:minibus_sitting,2:minibus_sitting,,0.84
14828,2:minibus_sitting,2:minibus_sitting,,0.81
14829,2:minibus_sitting,2:minibus_sitting,,0.97
14830,2:minibus_sitting,2:minibus_sitting,,0.99
14831,2:minibus_sitting,2:minibus_sitting,,0.98
14832,2:minibus_sitting,2:minibus_sitting,,0.95
14833,2:minibus_sitting,2:minibus_sitting,,0.98
14834,2:minibus_sitting,2:minibus_sitting,,1
14835,2:minibus_sitting,2:minibus_sitting,,0.97
14836,2:minibus_sitting,2:minibus_sitting,,0.97
14837,2:minibus_sitting,2:minibus_sitting,,1
14838,2:minibus_sitting,2:minibus_sitting,,0.95
14839,2:minibus_sitting,2:minibus_sitting,,0.95
14840,2:minibus_sitting,2:minibus_sitting,,0.96
14841,2:minibus_sitting,2:minibus_sitting,,0.92
14842,2:minibus_sitting,2:minibus_sitting,,0.88
14843,2:minibus_sitting,2:minibus_sitting,,0.94
14844,2:minibus_sitting,2:minibus_sitting,,0.89
14845,2:minibus_sitting,2:minibus_sitting,,0.8
14846,2:minibus_sitting,2:minibus_sitting,,0.84
14847,2:minibus_sitting,2:minibus_sitting,,0.88
14848,2:minibus_sitting,2:minibus_sitting,,0.9
14849,2:minibus_sitting,2:minibus_sitting,,0.99
14850,2:minibus_sitting,2:minibus_sitting,,1
14851,2:minibus_sitting,2:minibus_sitting,,0.99
14852,2:minibus_sitting,2:minibus_sitting,,1
14853,2:minibus_sitting,2:minibus_sitting,,1
14854,2:minibus_sitting,2:minibus_sitting,,0.98
14855,2:minibus_sitting,2:minibus_sitting,,0.94
14856,2:minibus_sitting,2:minibus_sitting,,0.98
14857,2:minibus_sitting,2:minibus_sitting,,0.99
14858,2:minibus_sitting,2:minibus_sitting,,1
14859,2:minibus_sitting,2:minibus_sitting,,1
14860,2:minibus_sitting,2:minibus_sitting,,0.92
14861,2:minibus_sitting,2:minibus_sitting,,0.98
14862,2:minibus_sitting,2:minibus_sitting,,0.97
14863,2:minibus_sitting,2:minibus_sitting,,0.97
14864,2:minibus_sitting,2:minibus_sitting,,0.94
14865,2:minibus_sitting,2:minibus_sitting,,0.95
14866,2:minibus_sitting,2:minibus_sitting,,0.94
14867,2:minibus_sitting,2:minibus_sitting,,0.94
14868,2:minibus_sitting,2:minibus_sitting,,0.98
14869,2:minibus_sitting,2:minibus_sitting,,0.95
14870,2:minibus_sitting,2:minibus_sitting,,0.92
14871,2:minibus_sitting,2:minibus_sitting,,0.93
14872,2:minibus_sitting,2:minibus_sitting,,0.93
14873,2:minibus_sitting,2:minibus_sitting,,0.86
14874,2:minibus_sitting,2:minibus_sitting,,0.63
14875,2:minibus_sitting,2:minibus_sitting,,0.71
14876,2:minibus_sitting,2:minibus_sitting,,1
14877,2:minibus_sitting,2:minibus_sitting,,0.99
14878,2:minibus_sitting,2:minibus_sitting,,0.42
14879,2:minibus_sitting,2:minibus_sitting,,0.43
14880,2:minibus_sitting,2:minibus_sitting,,0.95
14881,2:minibus_sitting,2:minibus_sitting,,0.98
14882,2:minibus_sitting,2:minibus_sitting,,1
14883,2:minibus_sitting,2:minibus_sitting,,0.85
14884,2:minibus_sitting,2:minibus_sitting,,0.72
14885,2:minibus_sitting,2:minibus_sitting,,0.84
14886,2:minibus_sitting,2:minibus_sitting,,0.95
14887,2:minibus_sitting,9:marmaray_sitting,+,0.41
14888,2:minibus_sitting,9:marmaray_sitting,+,0.38
14889,2:minibus_sitting,2:minibus_sitting,,0.7
14890,2:minibus_sitting,2:minibus_sitting,,0.81
14891,2:minibus_sitting,2:minibus_sitting,,0.73
14892,2:minibus_sitting,2:minibus_sitting,,0.82
14893,2:minibus_sitting,2:minibus_sitting,,0.9
14894,2:minibus_sitting,2:minibus_sitting,,0.91
14895,2:minibus_sitting,2:minibus_sitting,,0.92
14896,2:minibus_sitting,2:minibus_sitting,,0.91
14897,2:minibus_sitting,2:minibus_sitting,,0.94
14898,2:minibus_sitting,2:minibus_sitting,,1
14899,2:minibus_sitting,2:minibus_sitting,,1
14900,2:minibus_sitting,2:minibus_sitting,,0.78
14901,2:minibus_sitting,2:minibus_sitting,,0.49
14902,2:minibus_sitting,2:minibus_sitting,,0.82
14903,2:minibus_sitting,2:minibus_sitting,,0.99
14904,2:minibus_sitting,2:minibus_sitting,,0.98
14905,2:minibus_sitting,2:minibus_sitting,,0.88
14906,2:minibus_sitting,2:minibus_sitting,,0.81
14907,2:minibus_sitting,2:minibus_sitting,,0.79
14908,2:minibus_sitting,2:minibus_sitting,,0.77
14909,2:minibus_sitting,2:minibus_sitting,,0.86
14910,2:minibus_sitting,2:minibus_sitting,,0.92
14911,2:minibus_sitting,2:minibus_sitting,,0.93
14912,2:minibus_sitting,2:minibus_sitting,,0.9
14913,2:minibus_sitting,2:minibus_sitting,,0.99
14914,2:minibus_sitting,2:minibus_sitting,,0.95
14915,2:minibus_sitting,2:minibus_sitting,,0.96
14916,2:minibus_sitting,2:minibus_sitting,,0.95
14917,2:minibus_sitting,2:minibus_sitting,,0.79
14918,2:minibus_sitting,2:minibus_sitting,,0.99
14919,2:minibus_sitting,2:minibus_sitting,,0.99
14920,2:minibus_sitting,2:minibus_sitting,,0.82
14921,2:minibus_sitting,2:minibus_sitting,,0.88
14922,2:minibus_sitting,2:minibus_sitting,,0.9
14923,2:minibus_sitting,2:minibus_sitting,,0.94
14924,2:minibus_sitting,2:minibus_sitting,,0.88
14925,2:minibus_sitting,2:minibus_sitting,,0.8
14926,2:minibus_sitting,2:minibus_sitting,,0.7
14927,2:minibus_sitting,2:minibus_sitting,,0.77
14928,2:minibus_sitting,2:minibus_sitting,,0.92
14929,2:minibus_sitting,2:minibus_sitting,,0.91
14930,2:minibus_sitting,2:minibus_sitting,,0.95
14931,2:minibus_sitting,2:minibus_sitting,,0.88
14932,2:minibus_sitting,2:minibus_sitting,,0.7
14933,2:minibus_sitting,2:minibus_sitting,,0.92
14934,2:minibus_sitting,2:minibus_sitting,,0.95
14935,2:minibus_sitting,2:minibus_sitting,,0.96
14936,2:minibus_sitting,2:minibus_sitting,,0.89
14937,2:minibus_sitting,2:minibus_sitting,,0.68
14938,2:minibus_sitting,2:minibus_sitting,,0.95
14939,2:minibus_sitting,2:minibus_sitting,,0.9
14940,2:minibus_sitting,2:minibus_sitting,,0.95
14941,2:minibus_sitting,2:minibus_sitting,,0.98
14942,2:minibus_sitting,2:minibus_sitting,,0.91
14943,2:minibus_sitting,2:minibus_sitting,,0.78
14944,2:minibus_sitting,2:minibus_sitting,,0.48
14945,2:minibus_sitting,2:minibus_sitting,,0.95
14946,2:minibus_sitting,2:minibus_sitting,,0.98
14947,2:minibus_sitting,2:minibus_sitting,,0.94
14948,2:minibus_sitting,2:minibus_sitting,,0.99
14949,2:minibus_sitting,2:minibus_sitting,,0.9
14950,2:minibus_sitting,2:minibus_sitting,,0.79
14951,2:minibus_sitting,2:minibus_sitting,,0.7
14952,2:minibus_sitting,2:minibus_sitting,,0.75
14953,2:minibus_sitting,2:minibus_sitting,,0.57
14954,2:minibus_sitting,2:minibus_sitting,,0.53
14955,2:minibus_sitting,2:minibus_sitting,,0.56
14956,2:minibus_sitting,2:minibus_sitting,,0.51
14957,2:minibus_sitting,2:minibus_sitting,,0.39
14958,2:minibus_sitting,2:minibus_sitting,,0.62
14959,2:minibus_sitting,2:minibus_sitting,,0.72
14960,2:minibus_sitting,2:minibus_sitting,,0.5
14961,2:minibus_sitting,2:minibus_sitting,,0.59
14962,2:minibus_sitting,2:minibus_sitting,,0.75
14963,2:minibus_sitting,2:minibus_sitting,,0.99
14964,2:minibus_sitting,2:minibus_sitting,,0.98
14965,2:minibus_sitting,2:minibus_sitting,,0.99
14966,2:minibus_sitting,2:minibus_sitting,,0.98
14967,2:minibus_sitting,2:minibus_sitting,,0.99
14968,2:minibus_sitting,2:minibus_sitting,,1
14969,2:minibus_sitting,2:minibus_sitting,,0.9
14970,2:minibus_sitting,2:minibus_sitting,,0.87
14971,2:minibus_sitting,2:minibus_sitting,,0.93
14972,2:minibus_sitting,2:minibus_sitting,,0.96
14973,2:minibus_sitting,2:minibus_sitting,,0.95
14974,2:minibus_sitting,2:minibus_sitting,,0.92
14975,2:minibus_sitting,2:minibus_sitting,,0.94
14976,2:minibus_sitting,2:minibus_sitting,,0.89
14977,2:minibus_sitting,2:minibus_sitting,,0.95
14978,2:minibus_sitting,2:minibus_sitting,,0.9
14979,2:minibus_sitting,2:minibus_sitting,,0.95
14980,2:minibus_sitting,2:minibus_sitting,,0.89
14981,2:minibus_sitting,2:minibus_sitting,,0.97
14982,2:minibus_sitting,2:minibus_sitting,,0.9
14983,2:minibus_sitting,2:minibus_sitting,,0.96
14984,2:minibus_sitting,2:minibus_sitting,,0.91
14985,2:minibus_sitting,2:minibus_sitting,,0.85
14986,2:minibus_sitting,2:minibus_sitting,,0.8
14987,2:minibus_sitting,2:minibus_sitting,,0.85
14988,2:minibus_sitting,2:minibus_sitting,,0.86
14989,2:minibus_sitting,2:minibus_sitting,,0.93
14990,2:minibus_sitting,2:minibus_sitting,,0.99
14991,2:minibus_sitting,2:minibus_sitting,,0.98
14992,2:minibus_sitting,2:minibus_sitting,,0.93
14993,2:minibus_sitting,2:minibus_sitting,,0.74
14994,2:minibus_sitting,2:minibus_sitting,,0.95
14995,2:minibus_sitting,2:minibus_sitting,,0.98
14996,2:minibus_sitting,2:minibus_sitting,,0.94
14997,2:minibus_sitting,2:minibus_sitting,,0.92
14998,2:minibus_sitting,2:minibus_sitting,,0.66
14999,2:minibus_sitting,2:minibus_sitting,,0.71
15000,2:minibus_sitting,2:minibus_sitting,,0.95
15001,2:minibus_sitting,2:minibus_sitting,,0.98
15002,2:minibus_sitting,2:minibus_sitting,,0.98
15003,2:minibus_sitting,2:minibus_sitting,,1
15004,2:minibus_sitting,2:minibus_sitting,,0.85
15005,2:minibus_sitting,2:minibus_sitting,,0.82
15006,2:minibus_sitting,2:minibus_sitting,,0.73
15007,2:minibus_sitting,2:minibus_sitting,,0.62
15008,2:minibus_sitting,2:minibus_sitting,,0.78
15009,2:minibus_sitting,2:minibus_sitting,,0.87
15010,2:minibus_sitting,2:minibus_sitting,,0.9
15011,2:minibus_sitting,2:minibus_sitting,,0.82
15012,2:minibus_sitting,2:minibus_sitting,,0.87
15013,2:minibus_sitting,2:minibus_sitting,,0.82
15014,2:minibus_sitting,2:minibus_sitting,,0.87
15015,2:minibus_sitting,2:minibus_sitting,,0.8
15016,2:minibus_sitting,2:minibus_sitting,,0.51
15017,2:minibus_sitting,2:minibus_sitting,,0.52
15018,2:minibus_sitting,2:minibus_sitting,,0.44
15019,2:minibus_sitting,2:minibus_sitting,,0.68
15020,2:minibus_sitting,2:minibus_sitting,,0.75
15021,2:minibus_sitting,2:minibus_sitting,,0.69
15022,2:minibus_sitting,2:minibus_sitting,,0.53
15023,2:minibus_sitting,2:minibus_sitting,,0.38
15024,2:minibus_sitting,2:minibus_sitting,,0.34
15025,2:minibus_sitting,2:minibus_sitting,,0.57
15026,2:minibus_sitting,2:minibus_sitting,,0.66
15027,2:minibus_sitting,2:minibus_sitting,,0.64
15028,2:minibus_sitting,2:minibus_sitting,,0.7
15029,2:minibus_sitting,2:minibus_sitting,,0.47
15030,2:minibus_sitting,2:minibus_sitting,,0.59
15031,2:minibus_sitting,2:minibus_sitting,,0.62
15032,2:minibus_sitting,2:minibus_sitting,,0.61
15033,2:minibus_sitting,2:minibus_sitting,,0.58
15034,2:minibus_sitting,2:minibus_sitting,,0.44
15035,2:minibus_sitting,2:minibus_sitting,,0.28
15036,2:minibus_sitting,2:minibus_sitting,,0.38
15037,2:minibus_sitting,2:minibus_sitting,,0.46
15038,2:minibus_sitting,2:minibus_sitting,,0.51
15039,2:minibus_sitting,2:minibus_sitting,,0.61
15040,2:minibus_sitting,2:minibus_sitting,,0.64
15041,2:minibus_sitting,2:minibus_sitting,,0.28
15042,2:minibus_sitting,2:minibus_sitting,,0.51
15043,2:minibus_sitting,2:minibus_sitting,,0.51
15044,2:minibus_sitting,2:minibus_sitting,,0.49
15045,2:minibus_sitting,2:minibus_sitting,,0.38
15046,2:minibus_sitting,2:minibus_sitting,,0.6
15047,2:minibus_sitting,2:minibus_sitting,,0.6
15048,2:minibus_sitting,2:minibus_sitting,,0.5
15049,2:minibus_sitting,2:minibus_sitting,,0.34
15050,2:minibus_sitting,2:minibus_sitting,,0.52
15051,2:minibus_sitting,2:minibus_sitting,,0.41
15052,2:minibus_sitting,8:metroK_sitting,+,0.26
15053,2:minibus_sitting,2:minibus_sitting,,0.42
15054,2:minibus_sitting,2:minibus_sitting,,0.67
15055,2:minibus_sitting,2:minibus_sitting,,0.95
15056,2:minibus_sitting,2:minibus_sitting,,0.82
15057,2:minibus_sitting,2:minibus_sitting,,0.95
15058,2:minibus_sitting,2:minibus_sitting,,0.92
15059,2:minibus_sitting,2:minibus_sitting,,0.89
15060,2:minibus_sitting,2:minibus_sitting,,0.97
15061,2:minibus_sitting,2:minibus_sitting,,0.97
15062,2:minibus_sitting,2:minibus_sitting,,0.94
15063,2:minibus_sitting,2:minibus_sitting,,0.96
15064,2:minibus_sitting,2:minibus_sitting,,0.89
15065,2:minibus_sitting,2:minibus_sitting,,0.69
15066,2:minibus_sitting,2:minibus_sitting,,0.83
15067,2:minibus_sitting,2:minibus_sitting,,0.98
15068,2:minibus_sitting,2:minibus_sitting,,0.92
15069,2:minibus_sitting,2:minibus_sitting,,0.88
15070,2:minibus_sitting,2:minibus_sitting,,0.84
15071,2:minibus_sitting,2:minibus_sitting,,0.88
15072,2:minibus_sitting,2:minibus_sitting,,0.85
15073,2:minibus_sitting,2:minibus_sitting,,0.85
15074,2:minibus_sitting,2:minibus_sitting,,0.89
15075,2:minibus_sitting,2:minibus_sitting,,0.97
15076,2:minibus_sitting,2:minibus_sitting,,0.93
15077,2:minibus_sitting,2:minibus_sitting,,0.87
15078,2:minibus_sitting,2:minibus_sitting,,0.91
15079,2:minibus_sitting,2:minibus_sitting,,0.97
15080,2:minibus_sitting,2:minibus_sitting,,0.97
15081,2:minibus_sitting,2:minibus_sitting,,1
15082,2:minibus_sitting,2:minibus_sitting,,0.98
15083,2:minibus_sitting,2:minibus_sitting,,0.97
15084,2:minibus_sitting,2:minibus_sitting,,0.98
15085,2:minibus_sitting,2:minibus_sitting,,0.98
15086,2:minibus_sitting,2:minibus_sitting,,0.98
15087,2:minibus_sitting,2:minibus_sitting,,0.97
15088,2:minibus_sitting,2:minibus_sitting,,0.87
15089,2:minibus_sitting,2:minibus_sitting,,0.99
15090,2:minibus_sitting,2:minibus_sitting,,0.92
15091,2:minibus_sitting,2:minibus_sitting,,0.81
15092,2:minibus_sitting,2:minibus_sitting,,0.69
15093,2:minibus_sitting,2:minibus_sitting,,0.59
15094,2:minibus_sitting,2:minibus_sitting,,0.91
15095,2:minibus_sitting,2:minibus_sitting,,0.95
15096,2:minibus_sitting,2:minibus_sitting,,0.92
15097,2:minibus_sitting,2:minibus_sitting,,0.97
15098,2:minibus_sitting,2:minibus_sitting,,1
15099,2:minibus_sitting,2:minibus_sitting,,0.99
15100,2:minibus_sitting,2:minibus_sitting,,0.99
15101,2:minibus_sitting,2:minibus_sitting,,1
15102,2:minibus_sitting,2:minibus_sitting,,0.94
15103,2:minibus_sitting,2:minibus_sitting,,0.86
15104,2:minibus_sitting,2:minibus_sitting,,0.93
