inst#,actual,predicted,error,prediction
3440,16:marmaray_standing,16:marmaray_standing, ,0.83
3441,16:marmaray_standing,16:marmaray_standing, ,0.85
3442,16:marmaray_standing,16:marmaray_standing, ,0.79
3443,16:marmaray_standing,16:marmaray_standing, ,0.84
3444,16:marmaray_standing,16:marmaray_standing, ,0.76
3445,16:marmaray_standing,16:marmaray_standing, ,0.89
3446,16:marmaray_standing,16:marmaray_standing, ,0.89
3447,16:marmaray_standing,16:marmaray_standing, ,0.77
3448,16:marmaray_standing,16:marmaray_standing, ,0.74
3449,16:marmaray_standing,16:marmaray_standing, ,0.65
3450,16:marmaray_standing,16:marmaray_standing, ,0.71
3451,16:marmaray_standing,16:marmaray_standing, ,0.65
3452,16:marmaray_standing,16:marmaray_standing, ,0.62
3453,16:marmaray_standing,16:marmaray_standing, ,0.63
3454,16:marmaray_standing,16:marmaray_standing, ,0.52
3455,16:marmaray_standing,16:marmaray_standing, ,0.56
3456,16:marmaray_standing,16:marmaray_standing, ,0.63
3457,16:marmaray_standing,16:marmaray_standing, ,0.5
3458,16:marmaray_standing,16:marmaray_standing, ,0.56
3459,16:marmaray_standing,16:marmaray_standing, ,0.43
3460,16:marmaray_standing,16:marmaray_standing, ,0.38
3461,16:marmaray_standing,14:metroH_standing,+,0.33
3462,16:marmaray_standing,14:metroH_standing,+,0.35
3463,16:marmaray_standing,14:metroH_standing,+,0.38
3464,16:marmaray_standing,16:marmaray_standing, ,0.46
3465,16:marmaray_standing,16:marmaray_standing, ,0.55
3466,16:marmaray_standing,16:marmaray_standing, ,0.6
3467,16:marmaray_standing,16:marmaray_standing, ,0.65
3468,16:marmaray_standing,16:marmaray_standing, ,0.6
3469,16:marmaray_standing,16:marmaray_standing, ,0.57
3470,16:marmaray_standing,16:marmaray_standing, ,0.42
3471,16:marmaray_standing,16:marmaray_standing, ,0.46
3472,16:marmaray_standing,16:marmaray_standing, ,0.5
3473,16:marmaray_standing,16:marmaray_standing, ,0.52
3474,16:marmaray_standing,16:marmaray_standing, ,0.65
3475,16:marmaray_standing,16:marmaray_standing, ,0.4
3476,16:marmaray_standing,3:minibus_standing,+,0.28
3477,16:marmaray_standing,16:marmaray_standing, ,0.23
3478,16:marmaray_standing,16:marmaray_standing, ,0.69
3479,16:marmaray_standing,16:marmaray_standing, ,0.82
3480,16:marmaray_standing,16:marmaray_standing, ,0.7
3481,16:marmaray_standing,16:marmaray_standing, ,0.78
3482,16:marmaray_standing,16:marmaray_standing, ,0.81
3483,16:marmaray_standing,16:marmaray_standing, ,0.82
3484,16:marmaray_standing,16:marmaray_standing, ,0.71
3485,16:marmaray_standing,16:marmaray_standing, ,0.73
3486,16:marmaray_standing,16:marmaray_standing, ,0.7
3487,16:marmaray_standing,16:marmaray_standing, ,0.61
3488,16:marmaray_standing,16:marmaray_standing, ,0.52
3489,16:marmaray_standing,16:marmaray_standing, ,0.56
3490,16:marmaray_standing,15:metroK_standing,+,0.28
3491,16:marmaray_standing,15:metroK_standing,+,0.24
3492,16:marmaray_standing,16:marmaray_standing, ,0.55
3493,16:marmaray_standing,16:marmaray_standing, ,0.6
3494,16:marmaray_standing,16:marmaray_standing, ,0.66
3495,16:marmaray_standing,16:marmaray_standing, ,0.71
3496,16:marmaray_standing,16:marmaray_standing, ,0.75
3497,16:marmaray_standing,16:marmaray_standing, ,0.65
3498,16:marmaray_standing,16:marmaray_standing, ,0.65
3499,16:marmaray_standing,16:marmaray_standing, ,0.55
3500,16:marmaray_standing,16:marmaray_standing, ,0.24
3501,16:marmaray_standing,17:metrobus_standing,+,0.24
3502,16:marmaray_standing,17:metrobus_standing,+,0.21
3503,16:marmaray_standing,7:metroH_sitting,+,0.18
3504,16:marmaray_standing,10:metrobus_sitting,+,0.39
3505,16:marmaray_standing,10:metrobus_sitting,+,0.44
3506,16:marmaray_standing,16:marmaray_standing, ,0.48
3507,16:marmaray_standing,16:marmaray_standing, ,0.58
3508,16:marmaray_standing,16:marmaray_standing, ,0.83
3509,16:marmaray_standing,16:marmaray_standing, ,0.81
3510,16:marmaray_standing,16:marmaray_standing, ,0.91
3511,16:marmaray_standing,16:marmaray_standing, ,0.91
3512,16:marmaray_standing,16:marmaray_standing, ,0.87
3513,16:marmaray_standing,16:marmaray_standing, ,0.73
3514,16:marmaray_standing,16:marmaray_standing, ,0.57
3515,16:marmaray_standing,16:marmaray_standing, ,0.94
3516,16:marmaray_standing,16:marmaray_standing, ,0.78
3517,16:marmaray_standing,16:marmaray_standing, ,0.84
3518,16:marmaray_standing,16:marmaray_standing, ,0.78
3519,16:marmaray_standing,16:marmaray_standing, ,0.9
3520,16:marmaray_standing,16:marmaray_standing, ,0.8
3521,16:marmaray_standing,16:marmaray_standing, ,0.87
3522,16:marmaray_standing,16:marmaray_standing, ,0.92
3523,16:marmaray_standing,16:marmaray_standing, ,0.79
3524,16:marmaray_standing,16:marmaray_standing, ,0.76
3525,16:marmaray_standing,16:marmaray_standing, ,0.58
3526,16:marmaray_standing,16:marmaray_standing, ,0.38
3527,16:marmaray_standing,16:marmaray_standing, ,0.6
3528,16:marmaray_standing,16:marmaray_standing, ,0.67
3529,16:marmaray_standing,16:marmaray_standing, ,0.74
3530,16:marmaray_standing,16:marmaray_standing, ,0.75
3531,16:marmaray_standing,16:marmaray_standing, ,0.76
3532,16:marmaray_standing,16:marmaray_standing, ,0.88
3533,16:marmaray_standing,16:marmaray_standing, ,0.76
3534,16:marmaray_standing,16:marmaray_standing, ,0.67
3535,16:marmaray_standing,16:marmaray_standing, ,0.75
3536,16:marmaray_standing,16:marmaray_standing, ,0.78
3537,16:marmaray_standing,16:marmaray_standing, ,0.62
3538,16:marmaray_standing,16:marmaray_standing, ,0.56
3539,16:marmaray_standing,16:marmaray_standing, ,0.62
3540,16:marmaray_standing,16:marmaray_standing, ,0.38
3541,16:marmaray_standing,13:tram_standing,+,0.39
3542,16:marmaray_standing,16:marmaray_standing, ,0.71
3543,16:marmaray_standing,16:marmaray_standing, ,0.54
3544,16:marmaray_standing,3:minibus_standing,+,0.39
3545,16:marmaray_standing,3:minibus_standing,+,0.41
3546,16:marmaray_standing,16:marmaray_standing, ,0.85
3547,16:marmaray_standing,16:marmaray_standing, ,0.59
3548,16:marmaray_standing,16:marmaray_standing, ,0.62
3549,16:marmaray_standing,16:marmaray_standing, ,0.72
3550,16:marmaray_standing,16:marmaray_standing, ,0.76
3551,16:marmaray_standing,16:marmaray_standing, ,0.82
3552,16:marmaray_standing,16:marmaray_standing, ,0.82
3553,16:marmaray_standing,16:marmaray_standing, ,0.76
3554,16:marmaray_standing,16:marmaray_standing, ,0.71
3555,16:marmaray_standing,16:marmaray_standing, ,0.58
3556,16:marmaray_standing,16:marmaray_standing, ,0.59
3557,16:marmaray_standing,16:marmaray_standing, ,0.86
3558,16:marmaray_standing,16:marmaray_standing, ,0.82
3559,16:marmaray_standing,16:marmaray_standing, ,0.77
3560,16:marmaray_standing,16:marmaray_standing, ,0.44
3561,16:marmaray_standing,16:marmaray_standing, ,0.52
3562,16:marmaray_standing,16:marmaray_standing, ,0.29
3563,16:marmaray_standing,13:tram_standing,+,0.3
3564,16:marmaray_standing,16:marmaray_standing, ,0.31
3565,16:marmaray_standing,16:marmaray_standing, ,0.5
3566,16:marmaray_standing,16:marmaray_standing, ,0.65
3567,16:marmaray_standing,16:marmaray_standing, ,0.91
3568,16:marmaray_standing,16:marmaray_standing, ,0.83
3569,16:marmaray_standing,16:marmaray_standing, ,0.78
3570,16:marmaray_standing,16:marmaray_standing, ,0.87
3571,16:marmaray_standing,16:marmaray_standing, ,0.81
3572,16:marmaray_standing,16:marmaray_standing, ,0.92
3573,16:marmaray_standing,16:marmaray_standing, ,0.84
3574,16:marmaray_standing,16:marmaray_standing, ,0.72
3575,16:marmaray_standing,16:marmaray_standing, ,0.61
3576,16:marmaray_standing,16:marmaray_standing, ,0.61
3577,16:marmaray_standing,16:marmaray_standing, ,0.9
3578,16:marmaray_standing,16:marmaray_standing, ,0.88
3579,16:marmaray_standing,16:marmaray_standing, ,0.78
3580,16:marmaray_standing,16:marmaray_standing, ,0.81
3581,16:marmaray_standing,16:marmaray_standing, ,0.71
3582,16:marmaray_standing,16:marmaray_standing, ,0.83
3583,16:marmaray_standing,16:marmaray_standing, ,0.76
3584,16:marmaray_standing,16:marmaray_standing, ,0.8
3585,16:marmaray_standing,16:marmaray_standing, ,0.78
3586,16:marmaray_standing,16:marmaray_standing, ,0.82
3587,16:marmaray_standing,16:marmaray_standing, ,0.71
3588,16:marmaray_standing,16:marmaray_standing, ,0.77
3589,16:marmaray_standing,16:marmaray_standing, ,0.73
3590,16:marmaray_standing,16:marmaray_standing, ,0.69
3591,16:marmaray_standing,16:marmaray_standing, ,0.67
3592,16:marmaray_standing,16:marmaray_standing, ,0.64
3593,16:marmaray_standing,16:marmaray_standing, ,0.54
3594,16:marmaray_standing,16:marmaray_standing, ,0.62
3595,16:marmaray_standing,16:marmaray_standing, ,0.56
3596,16:marmaray_standing,16:marmaray_standing, ,0.53
3597,16:marmaray_standing,16:marmaray_standing, ,0.6
3598,16:marmaray_standing,16:marmaray_standing, ,0.59
3599,16:marmaray_standing,16:marmaray_standing, ,0.57
3600,16:marmaray_standing,16:marmaray_standing, ,0.52
3601,16:marmaray_standing,16:marmaray_standing, ,0.52
3602,16:marmaray_standing,16:marmaray_standing, ,0.52
3603,16:marmaray_standing,16:marmaray_standing, ,0.49
3604,16:marmaray_standing,16:marmaray_standing, ,0.56
3605,16:marmaray_standing,16:marmaray_standing, ,0.49
3606,16:marmaray_standing,16:marmaray_standing, ,0.59
3607,16:marmaray_standing,16:marmaray_standing, ,0.59
3608,16:marmaray_standing,16:marmaray_standing, ,0.51
3609,16:marmaray_standing,16:marmaray_standing, ,0.45
3610,16:marmaray_standing,16:marmaray_standing, ,0.44
3611,16:marmaray_standing,16:marmaray_standing, ,0.44
3612,16:marmaray_standing,16:marmaray_standing, ,0.57
3613,16:marmaray_standing,16:marmaray_standing, ,0.54
3614,16:marmaray_standing,16:marmaray_standing, ,0.53
3615,16:marmaray_standing,16:marmaray_standing, ,0.4
3616,16:marmaray_standing,16:marmaray_standing, ,0.57
3617,16:marmaray_standing,16:marmaray_standing, ,0.49
3618,16:marmaray_standing,16:marmaray_standing, ,0.47
3619,16:marmaray_standing,16:marmaray_standing, ,0.44
3620,16:marmaray_standing,16:marmaray_standing, ,0.42
3621,16:marmaray_standing,16:marmaray_standing, ,0.39
3622,16:marmaray_standing,16:marmaray_standing, ,0.48
3623,16:marmaray_standing,16:marmaray_standing, ,0.45
3624,16:marmaray_standing,16:marmaray_standing, ,0.49
3625,16:marmaray_standing,16:marmaray_standing, ,0.36
3626,16:marmaray_standing,3:minibus_standing,+,0.4
3627,16:marmaray_standing,16:marmaray_standing, ,0.51
3628,16:marmaray_standing,16:marmaray_standing, ,0.57
3629,16:marmaray_standing,16:marmaray_standing, ,0.42
3630,16:marmaray_standing,16:marmaray_standing, ,0.39
3631,16:marmaray_standing,16:marmaray_standing, ,0.35
3632,16:marmaray_standing,16:marmaray_standing, ,0.52
3633,16:marmaray_standing,16:marmaray_standing, ,0.48
3634,16:marmaray_standing,16:marmaray_standing, ,0.41
3635,16:marmaray_standing,16:marmaray_standing, ,0.42
3636,16:marmaray_standing,16:marmaray_standing, ,0.57
3637,16:marmaray_standing,16:marmaray_standing, ,0.59
3638,16:marmaray_standing,16:marmaray_standing, ,0.43
3639,16:marmaray_standing,3:minibus_standing,+,0.31
3640,16:marmaray_standing,16:marmaray_standing, ,0.34
3641,16:marmaray_standing,16:marmaray_standing, ,0.53
3642,16:marmaray_standing,16:marmaray_standing, ,0.58
3643,16:marmaray_standing,16:marmaray_standing, ,0.62
3644,16:marmaray_standing,16:marmaray_standing, ,0.43
3645,16:marmaray_standing,16:marmaray_standing, ,0.49
3646,16:marmaray_standing,16:marmaray_standing, ,0.49
3647,16:marmaray_standing,16:marmaray_standing, ,0.46
3648,16:marmaray_standing,16:marmaray_standing, ,0.4
3649,16:marmaray_standing,16:marmaray_standing, ,0.54
3650,16:marmaray_standing,16:marmaray_standing, ,0.55
3651,16:marmaray_standing,16:marmaray_standing, ,0.57
3652,16:marmaray_standing,16:marmaray_standing, ,0.57
3653,16:marmaray_standing,16:marmaray_standing, ,0.41
3654,16:marmaray_standing,16:marmaray_standing, ,0.42
3655,16:marmaray_standing,16:marmaray_standing, ,0.47
3656,16:marmaray_standing,16:marmaray_standing, ,0.61
3657,16:marmaray_standing,16:marmaray_standing, ,0.43
3658,16:marmaray_standing,16:marmaray_standing, ,0.47
3659,16:marmaray_standing,16:marmaray_standing, ,0.53
3660,16:marmaray_standing,16:marmaray_standing, ,0.55
3661,16:marmaray_standing,16:marmaray_standing, ,0.4
3662,16:marmaray_standing,16:marmaray_standing, ,0.47
3663,16:marmaray_standing,16:marmaray_standing, ,0.35
3664,16:marmaray_standing,16:marmaray_standing, ,0.45
3665,16:marmaray_standing,16:marmaray_standing, ,0.36
3666,16:marmaray_standing,16:marmaray_standing, ,0.5
3667,16:marmaray_standing,16:marmaray_standing, ,0.59
3668,16:marmaray_standing,16:marmaray_standing, ,0.37
3669,16:marmaray_standing,16:marmaray_standing, ,0.36
3670,16:marmaray_standing,16:marmaray_standing, ,0.54
3671,16:marmaray_standing,16:marmaray_standing, ,0.55
3672,16:marmaray_standing,16:marmaray_standing, ,0.66
3673,16:marmaray_standing,16:marmaray_standing, ,0.53
3674,16:marmaray_standing,16:marmaray_standing, ,0.49
3675,16:marmaray_standing,16:marmaray_standing, ,0.55
3676,16:marmaray_standing,16:marmaray_standing, ,0.49
3677,16:marmaray_standing,3:minibus_standing,+,0.35
3678,16:marmaray_standing,16:marmaray_standing, ,0.3
3679,16:marmaray_standing,16:marmaray_standing, ,0.47
3680,16:marmaray_standing,16:marmaray_standing, ,0.47
3681,16:marmaray_standing,16:marmaray_standing, ,0.34
3682,16:marmaray_standing,16:marmaray_standing, ,0.24
3683,16:marmaray_standing,16:marmaray_standing, ,0.17
3684,7:metroH_sitting,7:metroH_sitting, ,0.79
3685,7:metroH_sitting,7:metroH_sitting, ,0.78
3686,7:metroH_sitting,7:metroH_sitting, ,0.65
3687,7:metroH_sitting,7:metroH_sitting, ,0.7
3688,7:metroH_sitting,7:metroH_sitting, ,0.75
3689,7:metroH_sitting,7:metroH_sitting, ,0.85
3690,7:metroH_sitting,7:metroH_sitting, ,0.79
3691,7:metroH_sitting,7:metroH_sitting, ,0.78
3692,7:metroH_sitting,7:metroH_sitting, ,0.69
3693,7:metroH_sitting,7:metroH_sitting, ,0.85
3694,7:metroH_sitting,7:metroH_sitting, ,0.76
3695,7:metroH_sitting,7:metroH_sitting, ,0.41
3696,7:metroH_sitting,7:metroH_sitting, ,0.52
3697,7:metroH_sitting,7:metroH_sitting, ,0.88
3698,7:metroH_sitting,7:metroH_sitting, ,0.94
3699,7:metroH_sitting,7:metroH_sitting, ,0.93
3700,7:metroH_sitting,7:metroH_sitting, ,0.87
3701,7:metroH_sitting,7:metroH_sitting, ,0.84
3702,7:metroH_sitting,7:metroH_sitting, ,0.96
3703,7:metroH_sitting,7:metroH_sitting, ,0.83
3704,7:metroH_sitting,7:metroH_sitting, ,0.59
3705,7:metroH_sitting,7:metroH_sitting, ,0.76
3706,7:metroH_sitting,7:metroH_sitting, ,0.84
3707,7:metroH_sitting,7:metroH_sitting, ,0.88
3708,7:metroH_sitting,7:metroH_sitting, ,0.85
3709,7:metroH_sitting,7:metroH_sitting, ,0.94
3710,7:metroH_sitting,7:metroH_sitting, ,0.97
3711,7:metroH_sitting,7:metroH_sitting, ,0.93
3712,7:metroH_sitting,7:metroH_sitting, ,0.89
3713,7:metroH_sitting,7:metroH_sitting, ,0.94
3714,7:metroH_sitting,7:metroH_sitting, ,0.93
3715,7:metroH_sitting,7:metroH_sitting, ,0.47
3716,7:metroH_sitting,7:metroH_sitting, ,0.55
3717,7:metroH_sitting,7:metroH_sitting, ,0.66
3718,7:metroH_sitting,7:metroH_sitting, ,0.7
3719,7:metroH_sitting,7:metroH_sitting, ,0.8
3720,7:metroH_sitting,7:metroH_sitting, ,0.69
3721,7:metroH_sitting,7:metroH_sitting, ,0.67
3722,7:metroH_sitting,7:metroH_sitting, ,0.66
3723,7:metroH_sitting,7:metroH_sitting, ,0.73
3724,7:metroH_sitting,7:metroH_sitting, ,0.77
3725,7:metroH_sitting,7:metroH_sitting, ,0.78
3726,7:metroH_sitting,7:metroH_sitting, ,0.64
3727,7:metroH_sitting,7:metroH_sitting, ,0.76
3728,7:metroH_sitting,7:metroH_sitting, ,0.76
3729,7:metroH_sitting,7:metroH_sitting, ,0.75
3730,7:metroH_sitting,7:metroH_sitting, ,0.77
3731,7:metroH_sitting,7:metroH_sitting, ,0.72
3732,7:metroH_sitting,10:metrobus_sitting,+,0.49
3733,7:metroH_sitting,7:metroH_sitting, ,0.61
3734,7:metroH_sitting,7:metroH_sitting, ,0.93
3735,7:metroH_sitting,7:metroH_sitting, ,0.95
3736,7:metroH_sitting,7:metroH_sitting, ,0.91
3737,7:metroH_sitting,7:metroH_sitting, ,0.81
3738,7:metroH_sitting,7:metroH_sitting, ,0.91
3739,7:metroH_sitting,7:metroH_sitting, ,0.93
3740,7:metroH_sitting,7:metroH_sitting, ,0.92
3741,7:metroH_sitting,7:metroH_sitting, ,0.93
3742,7:metroH_sitting,7:metroH_sitting, ,0.76
3743,7:metroH_sitting,7:metroH_sitting, ,0.85
3744,7:metroH_sitting,7:metroH_sitting, ,0.91
3745,7:metroH_sitting,7:metroH_sitting, ,0.94
3746,7:metroH_sitting,7:metroH_sitting, ,0.88
3747,7:metroH_sitting,7:metroH_sitting, ,0.96
3748,7:metroH_sitting,7:metroH_sitting, ,0.97
3749,7:metroH_sitting,7:metroH_sitting, ,0.92
3750,7:metroH_sitting,7:metroH_sitting, ,0.91
3751,7:metroH_sitting,7:metroH_sitting, ,0.88
3752,7:metroH_sitting,7:metroH_sitting, ,0.85
3753,7:metroH_sitting,7:metroH_sitting, ,0.87
3754,7:metroH_sitting,7:metroH_sitting, ,0.86
3755,7:metroH_sitting,7:metroH_sitting, ,0.71
3756,7:metroH_sitting,7:metroH_sitting, ,0.78
3757,7:metroH_sitting,7:metroH_sitting, ,0.76
3758,7:metroH_sitting,7:metroH_sitting, ,0.47
3759,7:metroH_sitting,7:metroH_sitting, ,0.6
3760,7:metroH_sitting,7:metroH_sitting, ,0.47
3761,7:metroH_sitting,7:metroH_sitting, ,0.45
3762,7:metroH_sitting,7:metroH_sitting, ,0.58
3763,7:metroH_sitting,7:metroH_sitting, ,0.91
3764,7:metroH_sitting,7:metroH_sitting, ,0.93
3765,7:metroH_sitting,7:metroH_sitting, ,0.83
3766,7:metroH_sitting,7:metroH_sitting, ,0.6
3767,7:metroH_sitting,7:metroH_sitting, ,0.63
3768,7:metroH_sitting,7:metroH_sitting, ,0.76
3769,7:metroH_sitting,7:metroH_sitting, ,0.73
3770,7:metroH_sitting,7:metroH_sitting, ,0.91
3771,7:metroH_sitting,7:metroH_sitting, ,0.89
3772,7:metroH_sitting,7:metroH_sitting, ,0.86
3773,7:metroH_sitting,7:metroH_sitting, ,0.82
3774,7:metroH_sitting,7:metroH_sitting, ,0.7
3775,7:metroH_sitting,7:metroH_sitting, ,0.79
3776,7:metroH_sitting,7:metroH_sitting, ,0.91
3777,7:metroH_sitting,7:metroH_sitting, ,0.77
3778,7:metroH_sitting,7:metroH_sitting, ,0.73
3779,7:metroH_sitting,7:metroH_sitting, ,0.63
3780,7:metroH_sitting,7:metroH_sitting, ,0.77
3781,7:metroH_sitting,7:metroH_sitting, ,0.8
3782,7:metroH_sitting,7:metroH_sitting, ,0.87
3783,7:metroH_sitting,7:metroH_sitting, ,0.91
3784,7:metroH_sitting,7:metroH_sitting, ,0.92
3785,7:metroH_sitting,7:metroH_sitting, ,0.95
3786,7:metroH_sitting,7:metroH_sitting, ,0.93
3787,7:metroH_sitting,7:metroH_sitting, ,0.96
3788,7:metroH_sitting,7:metroH_sitting, ,0.94
3789,7:metroH_sitting,7:metroH_sitting, ,0.94
3790,7:metroH_sitting,7:metroH_sitting, ,0.96
3791,7:metroH_sitting,7:metroH_sitting, ,0.97
3792,7:metroH_sitting,7:metroH_sitting, ,0.96
3793,7:metroH_sitting,7:metroH_sitting, ,0.55
3794,7:metroH_sitting,7:metroH_sitting, ,0.76
3795,7:metroH_sitting,7:metroH_sitting, ,0.79
3796,7:metroH_sitting,7:metroH_sitting, ,0.83
3797,7:metroH_sitting,7:metroH_sitting, ,0.82
3798,7:metroH_sitting,7:metroH_sitting, ,0.82
3799,7:metroH_sitting,7:metroH_sitting, ,0.73
3800,7:metroH_sitting,7:metroH_sitting, ,0.83
3801,7:metroH_sitting,7:metroH_sitting, ,0.81
3802,7:metroH_sitting,7:metroH_sitting, ,0.7
3803,7:metroH_sitting,7:metroH_sitting, ,0.53
3804,7:metroH_sitting,7:metroH_sitting, ,0.58
3805,7:metroH_sitting,7:metroH_sitting, ,0.72
3806,7:metroH_sitting,7:metroH_sitting, ,0.7
3807,7:metroH_sitting,7:metroH_sitting, ,0.66
3808,7:metroH_sitting,7:metroH_sitting, ,0.41
3809,7:metroH_sitting,6:tram_sitting,+,0.42
3810,7:metroH_sitting,6:tram_sitting,+,0.41
3811,7:metroH_sitting,7:metroH_sitting, ,0.61
3812,7:metroH_sitting,7:metroH_sitting, ,0.73
3813,7:metroH_sitting,7:metroH_sitting, ,0.81
3814,7:metroH_sitting,7:metroH_sitting, ,0.84
3815,7:metroH_sitting,7:metroH_sitting, ,0.88
