ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-4.046,-11.016,-0.084,0.365,-0.966,-0.304,-12.2,33.3,23.9,229009,2016-08-02 15:33:17:913
0.846,-12.76,-4.043,1.388,1.789,1.724,-12.8,27.4,32.2,229106,2016-08-02 15:33:18:010
0.846,-12.76,-4.043,1.388,1.789,1.724,-12.8,27.4,32.2,229208,2016-08-02 15:33:18:112
-3.534,-7.379,-0.362,1.388,1.789,1.724,-10.1,33.5,26.8,229307,2016-08-02 15:33:18:211
-3.534,-7.379,-0.362,0.848,0.868,1.28,-10.1,33.5,26.8,229407,2016-08-02 15:33:18:311
1.675,-14.254,-0.893,0.848,0.868,1.28,-10.1,33.5,26.8,229508,2016-08-02 15:33:18:412
1.675,-14.254,-0.893,-2.99,-0.515,-1.432,-7.9,41.1,15.4,229608,2016-08-02 15:33:18:512
0.671,-12.962,0.69,-2.99,-0.515,-1.432,-7.9,41.1,15.4,229707,2016-08-02 15:33:18:611
0.671,-12.962,0.69,-2.99,-0.515,-1.432,-7.4,44.4,10.3,229808,2016-08-02 15:33:18:712
-2.435,-1.196,1.125,-1.44,-2.454,-0.4,-7.4,44.4,10.3,229909,2016-08-02 15:33:18:813
-3.779,-11.119,-6.784,-1.44,-2.454,-0.4,-10.7,37.7,17.2,230008,2016-08-02 15:33:18:912
-3.779,-11.119,-6.784,0.31,-1.248,0.722,-10.7,37.7,17.2,230108,2016-08-02 15:33:19:012
4.574,-16.147,-1.471,0.31,-1.248,0.722,-13.0,29.8,29.2,230208,2016-08-02 15:33:19:112
4.574,-16.147,-1.471,1.547,0.228,0.647,-13.0,29.8,29.2,230306,2016-08-02 15:33:19:210
-2.525,-8.933,-2.256,1.547,0.228,0.647,-12.2,29.2,30.2,230407,2016-08-02 15:33:19:311
-2.525,-8.933,-2.256,1.547,0.228,0.647,-12.2,29.2,30.2,230509,2016-08-02 15:33:19:413
-1.525,-12.087,-1.611,0.644,0.13,0.075,-9.4,36.6,22.3,230606,2016-08-02 15:33:19:510
-1.525,-12.087,-1.611,0.644,0.13,0.075,-9.4,36.6,22.3,230706,2016-08-02 15:33:19:610
-6.74,-18.514,-0.18,-1.656,-0.227,-0.627,-7.1,43.3,12.6,230807,2016-08-02 15:33:19:711
-0.223,-4.478,0.567,-1.656,-0.227,-0.627,-7.1,43.3,12.6,230909,2016-08-02 15:33:19:813
-0.223,-4.478,0.567,-1.656,-0.227,-0.627,-8.2,42.8,12.7,231007,2016-08-02 15:33:19:911
2.835,-12.811,-10.939,0.057,-2.043,-0.06,-8.2,42.8,12.7,231108,2016-08-02 15:33:20:012
2.835,-12.811,-10.939,0.057,-2.043,-0.06,-10.7,35.1,21.9,231208,2016-08-02 15:33:20:112
1.672,-0.519,13.704,1.957,1.265,0.976,-10.7,35.1,21.9,231307,2016-08-02 15:33:20:211
1.672,-0.519,13.704,1.957,1.265,0.976,-11.3,29.3,30.7,231409,2016-08-02 15:33:20:313
2.124,-7.967,0.293,1.871,-2.182,-0.123,-11.3,29.3,30.7,231508,2016-08-02 15:33:20:412
2.124,-7.967,0.293,1.871,-2.182,-0.123,-9.7,31.9,28.8,231608,2016-08-02 15:33:20:512
2.689,-8.07,0.062,1.871,-2.182,-0.123,-9.7,31.9,28.8,231708,2016-08-02 15:33:20:612
1.691,-11.099,-2.221,-0.012,0.642,0.069,-7.4,39.7,17.9,231809,2016-08-02 15:33:20:713
1.691,-11.099,-2.221,-0.012,0.642,0.069,-7.4,39.7,17.9,231908,2016-08-02 15:33:20:812
-3.759,-9.489,-5.116,-0.871,1.284,-2.203,-5.6,44.5,10.8,232008,2016-08-02 15:33:20:912
-3.759,-9.489,-5.116,-0.871,1.284,-2.203,-5.6,44.5,10.8,232108,2016-08-02 15:33:21:012
0.925,-0.156,-4.152,-0.871,1.284,-2.203,-9.0,40.6,14.1,232207,2016-08-02 15:33:21:111
0.925,-0.156,-4.152,0.417,-1.757,-0.168,-9.0,40.6,14.1,232306,2016-08-02 15:33:21:210
-14.203,-17.797,-3.182,0.417,-1.757,-0.168,-10.5,32.1,26.6,232409,2016-08-02 15:33:21:313
-14.203,-17.797,-3.182,3.686,2.263,0.538,-10.5,32.1,26.6,232507,2016-08-02 15:33:21:411
4.084,-17.069,-5.763,3.686,2.263,0.538,-10.6,27.8,31.8,232608,2016-08-02 15:33:21:512
-2.13,-7.983,-0.883,1.215,1.517,0.524,-10.6,27.8,31.8,232712,2016-08-02 15:33:21:616
-2.13,-7.983,-0.883,1.215,1.517,0.524,-8.6,33.8,24.2,232806,2016-08-02 15:33:21:710
0.139,-13.174,-1.131,1.215,1.517,0.524,-8.6,33.8,24.2,232908,2016-08-02 15:33:21:812
0.139,-13.174,-1.131,-1.353,0.742,-0.616,-8.3,42.1,11.1,233010,2016-08-02 15:33:21:914
-4.541,-13.237,-1.972,-1.353,0.742,-0.616,-8.3,42.1,11.1,233108,2016-08-02 15:33:22:012
-4.541,-13.237,-1.972,-2.234,2.385,-1.97,-8.1,44.1,7.1,233208,2016-08-02 15:33:22:112
-1.152,-0.928,1.044,-2.234,2.385,-1.97,-8.1,44.1,7.1,233308,2016-08-02 15:33:22:212
-1.152,-0.928,1.044,-2.234,2.385,-1.97,-11.4,37.3,16.4,233408,2016-08-02 15:33:22:312
2.726,-15.142,-8.416,0.234,-1.271,0.035,-11.4,37.3,16.4,233508,2016-08-02 15:33:22:412
-2.448,0.073,9.817,0.234,-1.271,0.035,-13.0,30.4,28.4,233611,2016-08-02 15:33:22:515
-2.448,0.073,9.817,2.868,0.082,0.436,-13.0,30.4,28.4,233708,2016-08-02 15:33:22:612
0.142,-5.544,1.063,2.868,0.082,0.436,-10.9,30.8,29.6,233807,2016-08-02 15:33:22:711
0.142,-5.544,1.063,0.948,0.034,0.704,-10.9,30.8,29.6,233910,2016-08-02 15:33:22:814
2.257,-11.706,1.147,0.948,0.034,0.704,-10.9,30.8,29.6,234007,2016-08-02 15:33:22:911
2.257,-11.706,1.147,0.948,0.034,0.704,-7.7,37.3,21.7,234108,2016-08-02 15:33:23:012
-3.961,-16.464,-1.598,-2.906,0.091,-1.54,-7.7,37.3,21.7,234211,2016-08-02 15:33:23:115
-3.961,-16.464,-1.598,-2.906,0.091,-1.54,-6.1,43.3,12.5,234307,2016-08-02 15:33:23:211
-0.04,-6.17,-1.261,-1.52,-0.032,-0.929,-6.1,43.3,12.5,234408,2016-08-02 15:33:23:312
-0.04,-6.17,-1.261,-1.52,-0.032,-0.929,-6.9,40.8,14.6,234510,2016-08-02 15:33:23:414
-2.371,-19.102,-14.903,-1.52,-0.032,-0.929,-6.9,40.8,14.6,234608,2016-08-02 15:33:23:512
-2.109,-10.481,-6.83,-0.007,-0.253,0.23,-7.8,35.5,23.3,234708,2016-08-02 15:33:23:612
-2.109,-10.481,-6.83,-0.007,-0.253,0.23,-7.8,35.5,23.3,234812,2016-08-02 15:33:23:716
-1.818,-6.181,-5.255,3.212,1.637,-0.214,-7.9,33.4,28.5,234908,2016-08-02 15:33:23:812
-1.818,-6.181,-5.255,3.212,1.637,-0.214,-7.9,33.4,28.5,235008,2016-08-02 15:33:23:912
3.116,-11.922,1.091,3.212,1.637,-0.214,-5.3,37.2,24.6,235110,2016-08-02 15:33:24:014
3.116,-11.922,1.091,-0.046,0.677,0.197,-5.3,37.2,24.6,235208,2016-08-02 15:33:24:112
-2.996,-19.012,1.468,-0.046,0.677,0.197,-3.8,42.8,16.5,235308,2016-08-02 15:33:24:212
-2.996,-19.012,1.468,-1.347,0.593,-1.275,-3.8,42.8,16.5,235410,2016-08-02 15:33:24:314
1.815,-5.29,-0.583,-1.347,0.593,-1.275,-5.3,43.0,15.7,235506,2016-08-02 15:33:24:410
2.872,-19.421,-14.229,1.644,-0.939,0.3,-5.3,43.0,15.7,235609,2016-08-02 15:33:24:513
2.872,-19.421,-14.229,1.644,-0.939,0.3,-6.8,36.3,24.4,235708,2016-08-02 15:33:24:612
0.694,-16.241,5.191,1.644,-0.939,0.3,-6.8,36.3,24.4,235808,2016-08-02 15:33:24:712
0.694,-16.241,5.191,2.332,2.251,0.134,-7.0,30.5,32.1,235908,2016-08-02 15:33:24:812
-1.021,-5.549,-5.383,2.332,2.251,0.134,-7.0,30.5,32.1,236008,2016-08-02 15:33:24:912
-1.021,-5.549,-5.383,1.187,1.049,0.739,-4.1,32.5,29.7,236108,2016-08-02 15:33:25:012
1.397,-11.292,0.101,1.187,1.049,0.739,-4.1,32.5,29.7,236208,2016-08-02 15:33:25:112
-0.55,-17.014,-1.325,-2.97,0.978,-1.293,-3.0,39.5,20.3,236308,2016-08-02 15:33:25:212
-0.55,-17.014,-1.325,-2.97,0.978,-1.293,-3.0,39.5,20.3,236408,2016-08-02 15:33:25:312
-1.793,-5.96,-0.815,-2.97,0.978,-1.293,-3.1,43.0,15.1,236508,2016-08-02 15:33:25:412
-1.793,-5.96,-0.815,-1.581,-0.298,-0.853,-3.1,43.0,15.1,236608,2016-08-02 15:33:25:512
-3.064,-16.816,-11.846,-1.581,-0.298,-0.853,-5.3,39.8,19.3,236708,2016-08-02 15:33:25:612
-3.064,-16.816,-11.846,0.336,-1.336,0.283,-5.3,39.8,19.3,236808,2016-08-02 15:33:25:712
-1.111,-0.946,-8.061,0.336,-1.336,0.283,-5.9,34.1,28.4,236908,2016-08-02 15:33:25:812
-1.111,-0.946,-8.061,0.336,-1.336,0.283,-5.9,34.1,28.4,237008,2016-08-02 15:33:25:912
2.153,-4.381,-5.388,2.88,-0.233,0.163,-4.1,32.4,31.6,237108,2016-08-02 15:33:26:012
2.153,-4.381,-5.388,2.88,-0.233,0.163,-4.1,32.4,31.6,237206,2016-08-02 15:33:26:110
1.826,-11.244,3.272,-0.14,0.281,0.196,-0.9,37.4,25.6,237308,2016-08-02 15:33:26:212
-3.816,-17.64,-0.348,-0.14,0.281,0.196,-0.9,37.4,25.6,237408,2016-08-02 15:33:26:312
-3.816,-17.64,-0.348,-0.754,0.804,-1.664,0.7,42.4,19.3,237508,2016-08-02 15:33:26:412
-0.125,-5.262,-2.109,-0.754,0.804,-1.664,0.7,42.4,19.3,237608,2016-08-02 15:33:26:512
-0.125,-5.262,-2.109,-0.754,0.804,-1.664,-2.1,40.4,20.5,237708,2016-08-02 15:33:26:612
3.833,-19.609,-17.869,1.611,-1.365,0.92,-2.1,40.4,20.5,237808,2016-08-02 15:33:26:712
3.833,-19.609,-17.869,1.611,-1.365,0.92,-2.8,35.2,27.8,237909,2016-08-02 15:33:26:813
1.428,-9.315,-0.807,2.435,2.214,0.421,-2.8,35.2,27.8,238008,2016-08-02 15:33:26:912
1.428,-9.315,-0.807,2.435,2.214,0.421,-2.4,32.1,31.8,238108,2016-08-02 15:33:27:012
3.522,-5.831,-4.354,2.435,2.214,0.421,-2.4,32.1,31.8,238208,2016-08-02 15:33:27:112
2.061,-9.909,0.667,1.578,0.652,0.584,0.9,35.9,27.7,238308,2016-08-02 15:33:27:212
2.061,-9.909,0.667,1.578,0.652,0.584,0.9,35.9,27.7,238407,2016-08-02 15:33:27:311
-1.856,-14.386,-3.182,-2.814,0.783,-1.438,2.2,41.4,19.1,238508,2016-08-02 15:33:27:412
-1.856,-14.386,-3.182,-2.814,0.783,-1.438,2.2,41.4,19.1,238608,2016-08-02 15:33:27:512
-0.158,-6.786,-2.309,-2.814,0.783,-1.438,0.6,43.0,16.7,238707,2016-08-02 15:33:27:611
-0.158,-6.786,-2.309,-1.217,0.719,-0.929,0.6,43.0,16.7,238807,2016-08-02 15:33:27:711
-1.599,-11.347,-7.862,-1.217,0.719,-0.929,-2.4,38.8,22.4,238907,2016-08-02 15:33:27:811
-1.599,-11.347,-7.862,-0.945,0.424,-0.606,-2.4,38.8,22.4,239009,2016-08-02 15:33:27:913
2.783,-19.094,1.088,-0.945,0.424,-0.606,-4.7,34.3,29.7,239108,2016-08-02 15:33:28:012
3.434,-7.515,-6.166,2.496,0.641,1.126,-4.7,34.3,29.7,239208,2016-08-02 15:33:28:112
3.434,-7.515,-6.166,2.496,0.641,1.126,-4.7,34.3,29.7,239308,2016-08-02 15:33:28:212
1.646,-10.43,0.483,2.496,0.641,1.126,-2.6,35.0,28.7,239409,2016-08-02 15:33:28:313
1.646,-10.43,0.483,0.232,0.564,0.197,-2.6,35.0,28.7,239508,2016-08-02 15:33:28:412
-4.645,-14.574,-5.681,0.232,0.564,0.197,-1.0,39.7,20.4,239609,2016-08-02 15:33:28:513
-4.645,-14.574,-5.681,-1.433,0.249,-0.861,-1.0,39.7,20.4,239708,2016-08-02 15:33:28:612
0.993,-8.842,-3.504,-1.433,0.249,-0.861,-1.6,43.3,14.4,239808,2016-08-02 15:33:28:712
0.993,-8.842,-3.504,-1.433,0.249,-0.861,-1.6,43.3,14.4,239908,2016-08-02 15:33:28:812
-0.387,-8.213,-5.467,1.865,-0.871,0.816,-7.1,39.2,17.1,240008,2016-08-02 15:33:28:912
-0.8,-17.912,3.03,1.865,-0.871,0.816,-7.1,39.2,17.1,240108,2016-08-02 15:33:29:012
-0.8,-17.912,3.03,1.039,1.193,0.033,-11.6,34.7,24.2,240208,2016-08-02 15:33:29:112
4.266,-7.172,-6.368,1.039,1.193,0.033,-11.6,34.7,24.2,240307,2016-08-02 15:33:29:211
4.266,-7.172,-6.368,1.561,0.871,0.325,-12.4,33.7,25.7,240408,2016-08-02 15:33:29:312
4.283,-10.743,-0.767,1.561,0.871,0.325,-12.4,33.7,25.7,240506,2016-08-02 15:33:29:410
4.283,-10.743,-0.767,1.561,0.871,0.325,-11.0,38.6,17.1,240607,2016-08-02 15:33:29:511
-1.723,-13.511,-2.712,-2.904,0.792,-1.161,-11.0,38.6,17.1,240708,2016-08-02 15:33:29:612
-1.723,-13.511,-2.712,-2.904,0.792,-1.161,-10.6,42.7,7.3,240808,2016-08-02 15:33:29:712
2.418,-6.698,-2.759,-1.547,0.859,-0.741,-10.6,42.7,7.3,240908,2016-08-02 15:33:29:812
-0.913,-10.579,-8.848,-1.547,0.859,-0.741,-14.0,40.4,7.1,241008,2016-08-02 15:33:29:912
-0.913,-10.579,-8.848,-1.547,0.859,-0.741,-14.0,40.4,7.1,241108,2016-08-02 15:33:30:012
0.061,-17.161,3.844,-0.901,1.621,-0.569,-17.0,36.2,15.1,241208,2016-08-02 15:33:30:112
0.061,-17.161,3.844,-0.901,1.621,-0.569,-17.0,36.2,15.1,241308,2016-08-02 15:33:30:212
3.965,-6.319,-7.157,3.495,1.658,0.414,-17.9,33.6,19.3,241408,2016-08-02 15:33:30:312
3.965,-6.319,-7.157,3.495,1.658,0.414,-17.9,33.6,19.3,241508,2016-08-02 15:33:30:412
2.711,-10.022,1.978,0.47,0.262,-0.013,-14.6,38.0,12.7,241608,2016-08-02 15:33:30:512
2.711,-10.022,1.978,0.47,0.262,-0.013,-14.6,38.0,12.7,241708,2016-08-02 15:33:30:612
-2.793,-13.226,-2.348,0.47,0.262,-0.013,-12.0,41.8,2.7,241808,2016-08-02 15:33:30:712
1.386,-6.57,-0.953,-1.011,-0.981,-1.627,-12.0,41.8,2.7,241907,2016-08-02 15:33:30:811
1.386,-6.57,-0.953,-1.011,-0.981,-1.627,-13.9,41.0,0.8,242008,2016-08-02 15:33:30:912
-2.898,-10.127,-8.217,1.826,-1.432,0.823,-13.9,41.0,0.8,242106,2016-08-02 15:33:31:010
-2.898,-10.127,-8.217,1.826,-1.432,0.823,-17.3,36.8,8.6,242208,2016-08-02 15:33:31:112
0.405,-15.55,1.168,1.826,-1.432,0.823,-17.3,36.8,8.6,242307,2016-08-02 15:33:31:211
0.405,-15.55,1.168,1.658,1.921,0.083,-20.2,33.2,16.3,242409,2016-08-02 15:33:31:313
1.855,-6.582,-3.777,1.658,1.921,0.083,-20.2,33.2,16.3,242506,2016-08-02 15:33:31:410
1.855,-6.582,-3.777,1.491,1.627,0.852,-17.6,36.2,12.3,242608,2016-08-02 15:33:31:512
2.509,-10.547,-1.429,1.491,1.627,0.852,-17.6,36.2,12.3,242709,2016-08-02 15:33:31:613
-2.367,-14.647,-2.341,-3.055,-0.007,-1.501,-14.0,39.8,1.7,242808,2016-08-02 15:33:31:712
-2.367,-14.647,-2.341,-3.055,-0.007,-1.501,-14.0,39.8,1.7,242908,2016-08-02 15:33:31:812
1.079,-6.967,-1.004,-3.055,-0.007,-1.501,-13.3,41.6,-4.5,243008,2016-08-02 15:33:31:912
1.079,-6.967,-1.004,-1.43,0.429,-0.881,-13.3,41.6,-4.5,243108,2016-08-02 15:33:32:012
-2.246,-12.946,-9.357,-1.43,0.429,-0.881,-16.2,38.3,1.1,243208,2016-08-02 15:33:32:112
-2.246,-12.946,-9.357,0.082,-0.377,0.658,-16.2,38.3,1.1,243308,2016-08-02 15:33:32:212
-2.308,0.72,-3.118,0.082,-0.377,0.658,-19.4,35.8,10.8,243408,2016-08-02 15:33:32:312
-2.308,0.72,-3.118,0.082,-0.377,0.658,-19.4,35.8,10.8,243509,2016-08-02 15:33:32:413
-1.829,-5.909,-3.469,2.73,0.831,-0.313,-17.8,36.6,11.5,243608,2016-08-02 15:33:32:512
3.216,-11.155,-0.09,2.73,0.831,-0.313,-17.8,36.6,11.5,243708,2016-08-02 15:33:32:612
3.216,-11.155,-0.09,-0.344,0.387,0.122,-14.8,40.0,2.9,243808,2016-08-02 15:33:32:712
-4.095,-18.387,2.419,-0.344,0.387,0.122,-14.8,40.0,2.9,243908,2016-08-02 15:33:32:812
-4.095,-18.387,2.419,-0.528,1.444,-1.576,-13.2,42.2,-3.9,244009,2016-08-02 15:33:32:913
2.043,-5.122,-1.174,-0.528,1.444,-1.576,-13.2,42.2,-3.9,244109,2016-08-02 15:33:33:013
2.043,-5.122,-1.174,-0.528,1.444,-1.576,-16.0,39.7,0.5,244206,2016-08-02 15:33:33:110
0.921,-19.609,-15.818,2.436,-0.731,1.336,-16.0,39.7,0.5,244308,2016-08-02 15:33:33:212
0.921,-19.609,-15.818,2.436,-0.731,1.336,-16.0,39.7,0.5,244408,2016-08-02 15:33:33:312
-0.262,-5.151,-4.529,1.946,2.531,1.246,-19.3,37.2,9.7,244508,2016-08-02 15:33:33:412
-1.431,-6.037,-4.41,1.946,2.531,1.246,-18.7,37.0,12.8,244608,2016-08-02 15:33:33:512
-1.431,-6.037,-4.41,1.946,2.531,1.246,-18.7,37.0,12.8,244708,2016-08-02 15:33:33:612
1.324,-12.008,1.242,0.808,0.415,0.925,-18.7,37.0,12.8,244808,2016-08-02 15:33:33:712
1.324,-12.008,1.242,0.808,0.415,0.925,-15.4,40.7,5.5,244907,2016-08-02 15:33:33:811
-4.367,-17.45,0.201,-3.245,0.44,-1.742,-15.4,40.7,5.5,245007,2016-08-02 15:33:33:911
-4.367,-17.45,0.201,-3.245,0.44,-1.742,-13.1,43.4,-1.7,245109,2016-08-02 15:33:34:013
1.924,-5.926,-0.509,-0.986,-2.459,-0.946,-13.1,43.4,-1.7,245206,2016-08-02 15:33:34:110
1.924,-5.926,-0.509,-0.986,-2.459,-0.946,-15.8,41.3,0.6,245307,2016-08-02 15:33:34:211
0.613,-19.455,-11.975,-0.986,-2.459,-0.946,-15.8,41.3,0.6,245409,2016-08-02 15:33:34:313
-0.704,-9.713,1.483,0.352,-0.487,0.19,-19.0,37.3,10.6,245506,2016-08-02 15:33:34:410
-0.704,-9.713,1.483,0.352,-0.487,0.19,-19.0,37.3,10.6,245608,2016-08-02 15:33:34:512
-1.087,-6.103,-4.228,2.158,1.974,0.013,-19.9,35.4,16.4,245707,2016-08-02 15:33:34:611
-1.087,-6.103,-4.228,2.158,1.974,0.013,-19.9,35.4,16.4,245806,2016-08-02 15:33:34:710
1.833,-10.236,-1.448,2.158,1.974,0.013,-17.7,38.5,12.8,245910,2016-08-02 15:33:34:814
1.833,-10.236,-1.448,-0.15,0.261,0.328,-17.7,38.5,12.8,246009,2016-08-02 15:33:34:913
-3.804,-13.414,-2.145,-0.15,0.261,0.328,-15.3,41.7,4.1,246106,2016-08-02 15:33:35:010
-3.804,-13.414,-2.145,-0.912,-0.625,-1.419,-15.3,41.7,4.1,246208,2016-08-02 15:33:35:112
2.106,-6.911,-1.754,-0.912,-0.625,-1.419,-15.8,41.6,2.0,246308,2016-08-02 15:33:35:212
-2.831,-19.537,-11.444,2.647,-1.07,1.169,-15.8,41.6,2.0,246407,2016-08-02 15:33:35:311
-2.831,-19.537,-11.444,2.647,-1.07,1.169,-18.4,37.6,8.4,246508,2016-08-02 15:33:35:412
0.087,-10.645,1.129,2.647,-1.07,1.169,-18.4,37.6,8.4,246608,2016-08-02 15:33:35:512
0.087,-10.645,1.129,1.879,1.885,0.356,-20.3,34.8,14.6,246707,2016-08-02 15:33:35:611
1.937,-6.719,-5.383,1.879,1.885,0.356,-20.3,34.8,14.6,246808,2016-08-02 15:33:35:712
1.937,-6.719,-5.383,1.092,0.161,0.654,-18.2,36.5,12.7,246906,2016-08-02 15:33:35:810
3.37,-10.845,1.069,1.092,0.161,0.654,-18.2,36.5,12.7,247007,2016-08-02 15:33:35:911
3.37,-10.845,1.069,1.092,0.161,0.654,-15.7,39.5,4.2,247109,2016-08-02 15:33:36:013
-2.448,-14.518,0.314,-3.464,0.099,-1.429,-15.7,39.5,4.2,247208,2016-08-02 15:33:36:112
1.618,-6.667,-1.935,-3.464,0.099,-1.429,-14.4,41.3,0.5,247307,2016-08-02 15:33:36:211
1.618,-6.667,-1.935,-1.171,-0.528,-0.675,-14.4,41.3,0.5,247407,2016-08-02 15:33:36:311
-1.423,-19.124,-11.682,-1.171,-0.528,-0.675,-17.1,38.3,4.7,247509,2016-08-02 15:33:36:413
-1.423,-19.124,-11.682,0.198,0.814,0.483,-17.1,38.3,4.7,247606,2016-08-02 15:33:36:510
0.419,-9.028,-1.507,0.198,0.814,0.483,-19.6,35.4,13.1,247708,2016-08-02 15:33:36:612
0.419,-9.028,-1.507,0.198,0.814,0.483,-19.6,35.4,13.1,247808,2016-08-02 15:33:36:712
-1.12,-6.24,-6.235,2.723,0.387,-0.207,-18.8,35.4,14.0,247907,2016-08-02 15:33:36:811
-1.12,-6.24,-6.235,2.723,0.387,-0.207,-18.8,35.4,14.0,248008,2016-08-02 15:33:36:912
3.955,-10.333,1.758,0.202,0.027,-0.042,-15.7,38.8,6.7,248107,2016-08-02 15:33:37:011
-1.544,-13.775,-1.691,0.202,0.027,-0.042,-15.7,38.8,6.7,248206,2016-08-02 15:33:37:110
-1.544,-13.775,-1.691,0.202,0.027,-0.042,-13.2,41.0,-0.5,248308,2016-08-02 15:33:37:212
1.986,-6.64,-1.754,-0.893,-1.308,-1.766,-13.2,41.0,-0.5,248407,2016-08-02 15:33:37:311
1.986,-6.64,-1.754,-0.893,-1.308,-1.766,-14.9,39.7,-0.1,248506,2016-08-02 15:33:37:410
-1.753,-12.06,-6.23,2.199,-0.996,1.29,-14.9,39.7,-0.1,248608,2016-08-02 15:33:37:512
-1.753,-12.06,-6.23,2.199,-0.996,1.29,-17.5,37.1,7.6,248707,2016-08-02 15:33:37:611
-0.184,-6.831,0.114,1.865,2.288,0.549,-17.5,37.1,7.6,248807,2016-08-02 15:33:37:711
-0.184,-6.831,0.114,1.865,2.288,0.549,-19.4,35.8,12.2,248909,2016-08-02 15:33:37:813
1.893,-5.464,-7.365,1.865,2.288,0.549,-19.4,35.8,12.2,249008,2016-08-02 15:33:37:912
3.052,-9.878,2.9,1.005,0.582,0.831,-16.0,38.6,8.3,249107,2016-08-02 15:33:38:011
3.052,-9.878,2.9,1.005,0.582,0.831,-16.0,38.6,8.3,249208,2016-08-02 15:33:38:112
0.297,-14.432,-1.958,-3.042,0.489,-1.34,-12.7,42.1,-0.8,249308,2016-08-02 15:33:38:212
0.297,-14.432,-1.958,-3.042,0.489,-1.34,-12.7,42.1,-0.8,249407,2016-08-02 15:33:38:311
2.097,-7.336,-1.268,-3.042,0.489,-1.34,-12.7,42.1,-0.8,249508,2016-08-02 15:33:38:412
2.097,-7.336,-1.268,-1.66,-1.008,-1.026,-12.6,42.5,-3.1,249608,2016-08-02 15:33:38:512
0.515,-9.409,-8.786,-1.66,-1.008,-1.026,-12.6,42.5,-3.1,249707,2016-08-02 15:33:38:611
0.515,-9.409,-8.786,-0.277,0.064,-0.451,-16.7,38.6,5.8,249809,2016-08-02 15:33:38:713
-1.526,-18.775,-2.227,-0.277,0.064,-0.451,-16.7,38.6,5.8,249908,2016-08-02 15:33:38:812
3.376,-7.606,-6.199,2.784,-2.138,0.455,-20.1,35.5,15.9,250007,2016-08-02 15:33:38:911
3.376,-7.606,-6.199,2.784,-2.138,0.455,-20.1,35.5,15.9,250107,2016-08-02 15:33:39:011
0.023,-9.236,-0.697,2.784,-2.138,0.455,-18.9,36.2,16.4,250207,2016-08-02 15:33:39:111
0.023,-9.236,-0.697,0.567,0.614,0.848,-18.9,36.2,16.4,250307,2016-08-02 15:33:39:211
0.924,-13.923,-5.293,0.567,0.614,0.848,-15.6,40.3,7.2,250407,2016-08-02 15:33:39:311
0.924,-13.923,-5.293,-2.343,-0.328,-0.985,-15.6,40.3,7.2,250508,2016-08-02 15:33:39:412
-0.108,-9.674,1.45,-2.343,-0.328,-0.985,-13.7,42.8,-0.9,250607,2016-08-02 15:33:39:511
-0.108,-9.674,1.45,-2.343,-0.328,-0.985,-13.7,42.8,-0.9,250708,2016-08-02 15:33:39:612
-2.261,-1.566,0.509,1.06,-2.643,0.231,-16.3,39.8,3.2,250806,2016-08-02 15:33:39:710
-7.659,-11.457,1.047,1.06,-2.643,0.231,-16.3,39.8,3.2,250908,2016-08-02 15:33:39:812
-7.659,-11.457,1.047,-0.62,-0.296,0.473,-19.1,35.8,12.8,251009,2016-08-02 15:33:39:913
1.357,-18.746,3.099,-0.62,-0.296,0.473,-19.1,35.8,12.8,251108,2016-08-02 15:33:40:012
1.357,-18.746,3.099,-0.62,-0.296,0.473,-19.7,33.9,17.8,251207,2016-08-02 15:33:40:111
0.13,-10.252,-3.165,0.89,2.467,0.441,-19.7,33.9,17.8,251308,2016-08-02 15:33:40:212
0.13,-10.252,-3.165,0.89,2.467,0.441,-16.6,38.2,10.7,251407,2016-08-02 15:33:40:311
2.749,-12.891,-4.258,-0.517,0.667,-0.538,-16.6,38.2,10.7,251507,2016-08-02 15:33:40:411
2.749,-12.891,-4.258,-0.517,0.667,-0.538,-14.1,41.5,1.0,251608,2016-08-02 15:33:40:512
-2.436,-11.39,1.344,-1.681,1.277,-1.335,-14.1,41.5,1.0,251708,2016-08-02 15:33:40:612
-2.436,-11.39,1.344,-1.681,1.277,-1.335,-16.0,40.0,1.0,251808,2016-08-02 15:33:40:712
-3.026,-1.462,-0.063,-1.681,1.277,-1.335,-16.0,40.0,1.0,251908,2016-08-02 15:33:40:812
-12.027,-17.697,-2.804,-1.278,-1.369,-1.659,-19.2,36.7,8.5,252008,2016-08-02 15:33:40:912
-12.027,-17.697,-2.804,-1.278,-1.369,-1.659,-19.2,36.7,8.5,252107,2016-08-02 15:33:41:011
4.333,-17.661,1.703,0.039,-1.166,2.325,-21.3,34.8,14.8,252208,2016-08-02 15:33:41:112
4.333,-17.661,1.703,0.039,-1.166,2.325,-21.3,34.8,14.8,252307,2016-08-02 15:33:41:211
1.138,-9.694,-2.664,0.039,-1.166,2.325,-18.4,38.4,10.0,252408,2016-08-02 15:33:41:312
1.138,-9.694,-2.664,0.74,1.315,0.867,-18.4,38.4,10.0,252508,2016-08-02 15:33:41:412
